EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 11-07-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 CC   : Cloud cover in oktas
30-34 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DYCE, UNITED KINGDOM (STAID: 1825)
Blended and updated with sources:16435 903091 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   CC, Q_CC
  1825, 16435,20061228,    3,    0
  1825, 16435,20061229,    7,    0
  1825, 16435,20061230,    3,    0
  1825, 16435,20061231,    6,    0
  1825, 16435,20070101,    3,    0
  1825, 16435,20070102,    3,    0
  1825, 16435,20070103,    7,    0
  1825, 16435,20070104,    5,    0
  1825, 16435,20070105,    4,    0
  1825, 16435,20070106,    6,    0
  1825, 16435,20070107,    5,    0
  1825, 16435,20070108,    5,    0
  1825, 16435,20070109,    2,    0
  1825, 16435,20070110,    6,    0
  1825, 16435,20070111,    5,    0
  1825, 16435,20070112,    2,    0
  1825, 16435,20070113,    5,    0
  1825, 16435,20070114,    1,    0
  1825, 16435,20070115,    4,    0
  1825, 16435,20070116,    2,    0
  1825, 16435,20070117,    4,    0
  1825, 16435,20070118,    7,    0
  1825, 16435,20070119,    4,    0
  1825, 16435,20070120,    4,    0
  1825, 16435,20070121,    7,    0
  1825, 16435,20070122,-9999,    9
  1825, 16435,20070123,    7,    0
  1825, 16435,20070124,    6,    0
  1825, 16435,20070125,    4,    0
  1825, 16435,20070126,    7,    0
  1825, 16435,20070127,    5,    0
  1825, 16435,20070128,    6,    0
  1825, 16435,20070129,    4,    0
  1825, 16435,20070130,    2,    0
  1825, 16435,20070131,    7,    0
  1825, 16435,20070201,    8,    0
  1825, 16435,20070202,    2,    0
  1825, 16435,20070203,    0,    0
  1825, 16435,20070204,    4,    0
  1825, 16435,20070205,    4,    0
  1825, 16435,20070206,-9999,    9
  1825, 16435,20070207,    3,    0
  1825, 16435,20070208,    6,    0
  1825, 16435,20070209,    6,    0
  1825, 16435,20070210,    8,    0
  1825, 16435,20070211,    8,    0
  1825, 16435,20070212,    8,    0
  1825, 16435,20070213,    4,    0
  1825, 16435,20070214,    5,    0
  1825, 16435,20070215,    7,    0
  1825, 16435,20070216,    6,    0
  1825, 16435,20070217,    3,    0
  1825, 16435,20070218,    2,    0
  1825, 16435,20070219,    8,    0
  1825, 16435,20070220,    6,    0
  1825, 16435,20070221,    8,    0
  1825, 16435,20070222,    8,    0
  1825, 16435,20070223,    6,    0
  1825, 16435,20070224,-9999,    9
  1825, 16435,20070225,-9999,    9
  1825, 16435,20070226,-9999,    9
  1825, 16435,20070227,    7,    0
  1825, 16435,20070228,    6,    0
  1825, 16435,20070301,    6,    0
  1825, 16435,20070302,    6,    0
  1825, 16435,20070303,    3,    0
  1825, 16435,20070304,    4,    0
  1825, 16435,20070305,    5,    0
  1825, 16435,20070306,    5,    0
  1825, 16435,20070307,    5,    0
  1825, 16435,20070308,    2,    0
  1825, 16435,20070309,    3,    0
  1825, 16435,20070310,    4,    0
  1825, 16435,20070311,    7,    0
  1825, 16435,20070312,    3,    0
  1825, 16435,20070313,    2,    0
  1825, 16435,20070314,    7,    0
  1825, 16435,20070315,    5,    0
  1825, 16435,20070316,    5,    0
  1825, 16435,20070317,    5,    0
  1825, 16435,20070318,    5,    0
  1825, 16435,20070319,-9999,    9
  1825, 16435,20070320,    4,    0
  1825, 16435,20070321,    6,    0
  1825, 16435,20070322,    4,    0
  1825, 16435,20070323,    6,    0
  1825, 16435,20070324,    6,    0
  1825, 16435,20070325,    6,    0
  1825, 16435,20070326,-9999,    9
  1825, 16435,20070327,    7,    0
  1825, 16435,20070328,    5,    0
  1825, 16435,20070329,    8,    0
  1825, 16435,20070330,    6,    0
  1825, 16435,20070331,    4,    0
  1825, 16435,20070401,    3,    0
  1825, 16435,20070402,    5,    0
  1825, 16435,20070403,    5,    0
  1825, 16435,20070404,    0,    0
  1825, 16435,20070405,    2,    0
  1825, 16435,20070406,    5,    0
  1825, 16435,20070407,    4,    0
  1825, 16435,20070408,    4,    0
  1825, 16435,20070409,    5,    0
  1825, 16435,20070410,    5,    0
  1825, 16435,20070411,    5,    0
  1825, 16435,20070412,    4,    0
  1825, 16435,20070413,    4,    0
  1825, 16435,20070414,-9999,    9
  1825, 16435,20070415,    2,    0
  1825, 16435,20070416,    4,    0
  1825, 16435,20070417,    4,    0
  1825, 16435,20070418,    5,    0
  1825, 16435,20070419,    5,    0
  1825, 16435,20070420,    8,    0
  1825, 16435,20070421,    8,    0
  1825, 16435,20070422,    7,    0
  1825, 16435,20070423,-9999,    9
  1825, 16435,20070424,    2,    0
  1825, 16435,20070425,    5,    0
  1825, 16435,20070426,    2,    0
  1825, 16435,20070427,    3,    0
  1825, 16435,20070428,    3,    0
  1825, 16435,20070429,    7,    0
  1825, 16435,20070430,-9999,    9
  1825, 16435,20070501,    5,    0
  1825, 16435,20070502,    5,    0
  1825, 16435,20070503,-9999,    9
  1825, 16435,20070504,    8,    0
  1825, 16435,20070505,    5,    0
  1825, 16435,20070506,    2,    0
  1825, 16435,20070507,    4,    0
  1825, 16435,20070508,    5,    0
  1825, 16435,20070509,    7,    0
  1825, 16435,20070510,    8,    0
  1825, 16435,20070511,    7,    0
  1825, 16435,20070512,    8,    0
  1825, 16435,20070513,    8,    0
  1825, 16435,20070514,    5,    0
  1825, 16435,20070515,    4,    0
  1825, 16435,20070516,    7,    0
  1825, 16435,20070517,    7,    0
  1825, 16435,20070518,    6,    0
  1825, 16435,20070519,    3,    0
  1825, 16435,20070520,    5,    0
  1825, 16435,20070521,    2,    0
  1825, 16435,20070522,    4,    0
  1825, 16435,20070523,    4,    0
  1825, 16435,20070524,    6,    0
  1825, 16435,20070525,    4,    0
  1825, 16435,20070526,    3,    0
  1825, 16435,20070527,    5,    0
  1825, 16435,20070528,    6,    0
  1825, 16435,20070529,    8,    0
  1825, 16435,20070530,    7,    0
  1825, 16435,20070531,    5,    0
  1825, 16435,20070601,-9999,    9
  1825, 16435,20070602,    7,    0
  1825, 16435,20070603,    7,    0
  1825, 16435,20070604,    8,    0
  1825, 16435,20070605,    8,    0
  1825, 16435,20070606,    8,    0
  1825, 16435,20070607,    8,    0
  1825, 16435,20070608,    8,    0
  1825, 16435,20070609,    8,    0
  1825, 16435,20070610,    8,    0
  1825, 16435,20070611,    8,    0
  1825, 16435,20070612,    8,    0
  1825, 16435,20070613,    7,    0
  1825, 16435,20070614,    3,    0
  1825, 16435,20070615,    8,    0
  1825, 16435,20070616,    8,    0
  1825, 16435,20070617,    8,    0
  1825, 16435,20070618,    8,    0
  1825, 16435,20070619,    7,    0
  1825, 16435,20070620,-9999,    9
  1825, 16435,20070621,-9999,    9
  1825, 16435,20070622,-9999,    9
  1825, 16435,20070623,    8,    0
  1825, 16435,20070624,    8,    0
  1825, 16435,20070625,    7,    0
  1825, 16435,20070626,    4,    0
  1825, 16435,20070627,    5,    0
  1825, 16435,20070628,    6,    0
  1825, 16435,20070629,    6,    0
  1825, 16435,20070630,    4,    0
  1825, 16435,20070701,-9999,    9
  1825, 16435,20070702,-9999,    9
  1825, 16435,20070703,    5,    0
  1825, 16435,20070704,    7,    0
  1825, 16435,20070705,    7,    0
  1825, 16435,20070706,    8,    0
  1825, 16435,20070707,    7,    0
  1825, 16435,20070708,    6,    0
  1825, 16435,20070709,    1,    0
  1825, 16435,20070710,    7,    0
  1825, 16435,20070711,    7,    0
  1825, 16435,20070712,    8,    0
  1825, 16435,20070713,    8,    0
  1825, 16435,20070714,    7,    0
  1825, 16435,20070715,    2,    0
  1825, 16435,20070716,-9999,    9
  1825, 16435,20070717,-9999,    9
  1825, 16435,20070718,    8,    0
  1825, 16435,20070719,    8,    0
  1825, 16435,20070720,    8,    0
  1825, 16435,20070721,    8,    0
  1825, 16435,20070722,    8,    0
  1825, 16435,20070723,    7,    0
  1825, 16435,20070724,    6,    0
  1825, 16435,20070725,    5,    0
  1825, 16435,20070726,    6,    0
  1825, 16435,20070727,    4,    0
  1825, 16435,20070728,    4,    0
  1825, 16435,20070729,    5,    0
  1825, 16435,20070730,    5,    0
  1825, 16435,20070731,    7,    0
  1825, 16435,20070801,    7,    0
  1825, 16435,20070802,    5,    0
  1825, 16435,20070803,    6,    0
  1825, 16435,20070804,    5,    0
  1825, 16435,20070805,    8,    0
  1825, 16435,20070806,    7,    0
  1825, 16435,20070807,    6,    0
  1825, 16435,20070808,    1,    0
  1825, 16435,20070809,    4,    0
  1825, 16435,20070810,    5,    0
  1825, 16435,20070811,    8,    0
  1825, 16435,20070812,    7,    0
  1825, 16435,20070813,    4,    0
  1825, 16435,20070814,    6,    0
  1825, 16435,20070815,    6,    0
  1825, 16435,20070816,    6,    0
  1825, 16435,20070817,    6,    0
  1825, 16435,20070818,    8,    0
  1825, 16435,20070819,    7,    0
  1825, 16435,20070820,    7,    0
  1825, 16435,20070821,    8,    0
  1825, 16435,20070822,    4,    0
  1825, 16435,20070823,    2,    0
  1825, 16435,20070824,    3,    0
  1825, 16435,20070825,    6,    0
  1825, 16435,20070826,    4,    0
  1825, 16435,20070827,    5,    0
  1825, 16435,20070828,    6,    0
  1825, 16435,20070829,    7,    0
  1825, 16435,20070830,    7,    0
  1825, 16435,20070831,    7,    0
  1825, 16435,20070901,    5,    0
  1825, 16435,20070902,    4,    0
  1825, 16435,20070903,-9999,    9
  1825, 16435,20070904,-9999,    9
  1825, 16435,20070905,    7,    0
  1825, 16435,20070906,    5,    0
  1825, 16435,20070907,    2,    0
  1825, 16435,20070908,    6,    0
  1825, 16435,20070909,    7,    0
  1825, 16435,20070910,    6,    0
  1825, 16435,20070911,    6,    0
  1825, 16435,20070912,    7,    0
  1825, 16435,20070913,    6,    0
  1825, 16435,20070914,    4,    0
  1825, 16435,20070915,    6,    0
  1825, 16435,20070916,    6,    0
  1825, 16435,20070917,    6,    0
  1825, 16435,20070918,-9999,    9
  1825, 16435,20070919,    5,    0
  1825, 16435,20070920,    5,    0
  1825, 16435,20070921,    4,    0
  1825, 16435,20070922,    7,    0
  1825, 16435,20070923,    4,    0
  1825, 16435,20070924,    7,    0
  1825, 16435,20070925,    6,    0
  1825, 16435,20070926,    4,    0
  1825, 16435,20070927,    7,    0
  1825, 16435,20070928,    8,    0
  1825, 16435,20070929,    5,    0
  1825, 16435,20070930,    5,    0
  1825, 16435,20071001,    3,    0
  1825, 16435,20071002,    0,    0
  1825, 16435,20071003,    7,    0
  1825, 16435,20071004,    8,    0
  1825, 16435,20071005,    2,    0
  1825, 16435,20071006,    5,    0
  1825, 16435,20071007,    5,    0
  1825, 16435,20071008,    7,    0
  1825, 16435,20071009,    8,    0
  1825, 16435,20071010,    8,    0
  1825, 16435,20071011,    4,    0
  1825, 16435,20071012,-9999,    9
  1825, 16435,20071013,-9999,    9
  1825, 16435,20071014,    4,    0
  1825, 16435,20071015,    4,    0
  1825, 16435,20071016,    1,    0
  1825, 16435,20071017,    2,    0
  1825, 16435,20071018,    7,    0
  1825, 16435,20071019,    4,    0
  1825, 16435,20071020,    2,    0
  1825, 16435,20071021,    8,    0
  1825, 16435,20071022,    6,    0
  1825, 16435,20071023,    0,    0
  1825, 16435,20071024,    0,    0
  1825, 16435,20071025,    1,    0
  1825, 16435,20071026,    7,    0
  1825, 16435,20071027,    6,    0
  1825, 16435,20071028,    5,    0
  1825, 16435,20071029,    2,    0
  1825, 16435,20071030,    5,    0
  1825, 16435,20071031,    5,    0
  1825, 16435,20071101,-9999,    9
  1825, 16435,20071102,    6,    0
  1825, 16435,20071103,    5,    0
  1825, 16435,20071104,    5,    0
  1825, 16435,20071105,    4,    0
  1825, 16435,20071106,    4,    0
  1825, 16435,20071107,    6,    0
  1825, 16435,20071108,    4,    0
  1825, 16435,20071109,    5,    0
  1825, 16435,20071110,    7,    0
  1825, 16435,20071111,    5,    0
  1825, 16435,20071112,    5,    0
  1825, 16435,20071113,    6,    0
  1825, 16435,20071114,    5,    0
  1825, 16435,20071115,    6,    0
  1825, 16435,20071116,    3,    0
  1825, 16435,20071117,    6,    0
  1825, 16435,20071118,    8,    0
  1825, 16435,20071119,    8,    0
  1825, 16435,20071120,    8,    0
  1825, 16435,20071121,    8,    0
  1825, 16435,20071122,    7,    0
  1825, 16435,20071123,    5,    0
  1825, 16435,20071124,    5,    0
  1825, 16435,20071125,    7,    0
  1825, 16435,20071126,    7,    0
  1825, 16435,20071127,    8,    0
  1825, 16435,20071128,    7,    0
  1825, 16435,20071129,    3,    0
  1825, 16435,20071130,    8,    0
  1825, 16435,20071201,    6,    0
  1825, 16435,20071202,    2,    0
  1825, 16435,20071203,    2,    0
  1825, 16435,20071204,    6,    0
  1825, 16435,20071205,    3,    0
  1825, 16435,20071206,    3,    0
  1825, 16435,20071207,    4,    0
  1825, 16435,20071208,    5,    0
  1825, 16435,20071209,    8,    0
  1825, 16435,20071210,    4,    0
  1825, 16435,20071211,    1,    0
  1825, 16435,20071212,    6,    0
  1825, 16435,20071213,    4,    0
  1825, 16435,20071214,    2,    0
  1825, 16435,20071215,    3,    0
  1825, 16435,20071216,    2,    0
  1825, 16435,20071217,    2,    0
  1825, 16435,20071218,    5,    0
  1825, 16435,20071219,    0,    0
  1825, 16435,20071220,    4,    0
  1825, 16435,20071221,    7,    0
  1825, 16435,20071222,    3,    0
  1825, 16435,20071223,    3,    0
  1825, 16435,20071224,    4,    0
  1825, 16435,20071225,    1,    0
  1825, 16435,20071226,    5,    0
  1825, 16435,20071227,    3,    0
  1825, 16435,20071228,    7,    0
  1825, 16435,20071229,    5,    0
  1825, 16435,20071230,    2,    0
  1825, 16435,20071231,    6,    0
  1825, 16435,20080101,-9999,    9
  1825, 16435,20080102,    8,    0
  1825, 16435,20080103,    7,    0
  1825, 16435,20080104,    8,    0
  1825, 16435,20080105,    7,    0
  1825, 16435,20080106,    3,    0
  1825, 16435,20080107,    6,    0
  1825, 16435,20080108,    5,    0
  1825, 16435,20080109,    5,    0
  1825, 16435,20080110,    5,    0
  1825, 16435,20080111,    0,    0
  1825, 16435,20080112,    4,    0
  1825, 16435,20080113,    8,    0
  1825, 16435,20080114,    6,    0
  1825, 16435,20080115,    6,    0
  1825, 16435,20080116,    5,    0
  1825, 16435,20080117,    6,    0
  1825, 16435,20080118,    3,    0
  1825, 16435,20080119,    1,    0
  1825, 16435,20080120,    3,    0
  1825, 16435,20080121,    5,    0
  1825, 16435,20080122,    5,    0
  1825, 16435,20080123,    6,    0
  1825, 16435,20080124,    3,    0
  1825, 16435,20080125,    4,    0
  1825, 16435,20080126,-9999,    9
  1825, 16435,20080127,-9999,    9
  1825, 16435,20080128,-9999,    9
  1825, 16435,20080129,    8,    0
  1825, 16435,20080130,    3,    0
  1825, 16435,20080131,    4,    0
  1825, 16435,20080201,-9999,    9
  1825, 16435,20080202,    4,    0
  1825, 16435,20080203,    7,    0
  1825, 16435,20080204,    6,    0
  1825, 16435,20080205,    7,    0
  1825, 16435,20080206,    2,    0
  1825, 16435,20080207,    7,    0
  1825, 16435,20080208,    4,    0
  1825, 16435,20080209,    5,    0
  1825, 16435,20080210,    8,    0
  1825, 16435,20080211,    3,    0
  1825, 16435,20080212,    0,    0
  1825, 16435,20080213,-9999,    9
  1825, 16435,20080214,    7,    0
  1825, 16435,20080215,    4,    0
  1825, 16435,20080216,    0,    0
  1825, 16435,20080217,    1,    0
  1825, 16435,20080218,    8,    0
  1825, 16435,20080219,    3,    0
  1825, 16435,20080220,    6,    0
  1825, 16435,20080221,    2,    0
  1825, 16435,20080222,    2,    0
  1825, 16435,20080223,    4,    0
  1825, 16435,20080224,    3,    0
  1825, 16435,20080225,    5,    0
  1825, 16435,20080226,    2,    0
  1825, 16435,20080227,    1,    0
  1825, 16435,20080228,    5,    0
  1825, 16435,20080229,    6,    0
  1825, 16435,20080301,    5,    0
  1825, 16435,20080302,    5,    0
  1825, 16435,20080303,    4,    0
  1825, 16435,20080304,    3,    0
  1825, 16435,20080305,    3,    0
  1825, 16435,20080306,    7,    0
  1825, 16435,20080307,    5,    0
  1825, 16435,20080308,    4,    0
  1825, 16435,20080309,    4,    0
  1825, 16435,20080310,    6,    0
  1825, 16435,20080311,    7,    0
  1825, 16435,20080312,    5,    0
  1825, 16435,20080313,    3,    0
  1825, 16435,20080314,    4,    0
  1825, 16435,20080315,    4,    0
  1825, 16435,20080316,    7,    0
  1825, 16435,20080317,    6,    0
  1825, 16435,20080318,    7,    0
  1825, 16435,20080319,    5,    0
  1825, 16435,20080320,    7,    0
  1825, 16435,20080321,    7,    0
  1825, 16435,20080322,    6,    0
  1825, 16435,20080323,    7,    0
  1825, 16435,20080324,-9999,    9
  1825, 16435,20080325,    3,    0
  1825, 16435,20080326,    5,    0
  1825, 16435,20080327,    7,    0
  1825, 16435,20080328,    6,    0
  1825, 16435,20080329,    6,    0
  1825, 16435,20080330,    5,    0
  1825, 16435,20080331,    2,    0
  1825, 16435,20080401,    5,    0
  1825, 16435,20080402,    3,    0
  1825, 16435,20080403,    6,    0
  1825, 16435,20080404,    4,    0
  1825, 16435,20080405,    5,    0
  1825, 16435,20080406,    5,    0
  1825, 16435,20080407,    6,    0
  1825, 16435,20080408,    8,    0
  1825, 16435,20080409,    7,    0
  1825, 16435,20080410,    7,    0
  1825, 16435,20080411,    7,    0
  1825, 16435,20080412,    7,    0
  1825, 16435,20080413,    6,    0
  1825, 16435,20080414,    4,    0
  1825, 16435,20080415,    6,    0
  1825, 16435,20080416,    5,    0
  1825, 16435,20080417,    4,    0
  1825, 16435,20080418,    1,    0
  1825, 16435,20080419,    4,    0
  1825, 16435,20080420,    2,    0
  1825, 16435,20080421,    5,    0
  1825, 16435,20080422,    6,    0
  1825, 16435,20080423,    8,    0
  1825, 16435,20080424,    4,    0
  1825, 16435,20080425,    4,    0
  1825, 16435,20080426,    6,    0
  1825, 16435,20080427,-9999,    9
  1825, 16435,20080428,    7,    0
  1825, 16435,20080429,    3,    0
  1825, 16435,20080430,    8,    0
  1825, 16435,20080501,    7,    0
  1825, 16435,20080502,    2,    0
  1825, 16435,20080503,    5,    0
  1825, 16435,20080504,    7,    0
  1825, 16435,20080505,-9999,    9
  1825, 16435,20080506,-9999,    9
  1825, 16435,20080507,    0,    0
  1825, 16435,20080508,    0,    0
  1825, 16435,20080509,    2,    0
  1825, 16435,20080510,    6,    0
  1825, 16435,20080511,    8,    0
  1825, 16435,20080512,    7,    0
  1825, 16435,20080513,    5,    0
  1825, 16435,20080514,    6,    0
  1825, 16435,20080515,    8,    0
  1825, 16435,20080516,    5,    0
  1825, 16435,20080517,    5,    0
  1825, 16435,20080518,    4,    0
  1825, 16435,20080519,    3,    0
  1825, 16435,20080520,    5,    0
  1825, 16435,20080521,    5,    0
  1825, 16435,20080522,    7,    0
  1825, 16435,20080523,    8,    0
  1825, 16435,20080524,    5,    0
  1825, 16435,20080525,    5,    0
  1825, 16435,20080526,    5,    0
  1825, 16435,20080527,    7,    0
  1825, 16435,20080528,    8,    0
  1825, 16435,20080529,    6,    0
  1825, 16435,20080530,    8,    0
  1825, 16435,20080531,    6,    0
  1825, 16435,20080601,    7,    0
  1825, 16435,20080602,    7,    0
  1825, 16435,20080603,    8,    0
  1825, 16435,20080604,    5,    0
  1825, 16435,20080605,    3,    0
  1825, 16435,20080606,    8,    0
  1825, 16435,20080607,    5,    0
  1825, 16435,20080608,    3,    0
  1825, 16435,20080609,    2,    0
  1825, 16435,20080610,    5,    0
  1825, 16435,20080611,    7,    0
  1825, 16435,20080612,    7,    0
  1825, 16435,20080613,    6,    0
  1825, 16435,20080614,    6,    0
  1825, 16435,20080615,    6,    0
  1825, 16435,20080616,    6,    0
  1825, 16435,20080617,    8,    0
  1825, 16435,20080618,    6,    0
  1825, 16435,20080619,    6,    0
  1825, 16435,20080620,    4,    0
  1825, 16435,20080621,    4,    0
  1825, 16435,20080622,    8,    0
  1825, 16435,20080623,    7,    0
  1825, 16435,20080624,    4,    0
  1825, 16435,20080625,-9999,    9
  1825, 16435,20080626,-9999,    9
  1825, 16435,20080627,-9999,    9
  1825, 16435,20080628,    6,    0
  1825, 16435,20080629,    5,    0
  1825, 16435,20080630,    4,    0
  1825, 16435,20080701,    5,    0
  1825, 16435,20080702,    4,    0
  1825, 16435,20080703,-9999,    9
  1825, 16435,20080704,    5,    0
  1825, 16435,20080705,    8,    0
  1825, 16435,20080706,    8,    0
  1825, 16435,20080707,    8,    0
  1825, 16435,20080708,    7,    0
  1825, 16435,20080709,    8,    0
  1825, 16435,20080710,    8,    0
  1825, 16435,20080711,    8,    0
  1825, 16435,20080712,    7,    0
  1825, 16435,20080713,    5,    0
  1825, 16435,20080714,    5,    0
  1825, 16435,20080715,    5,    0
  1825, 16435,20080716,    7,    0
  1825, 16435,20080717,    7,    0
  1825, 16435,20080718,    8,    0
  1825, 16435,20080719,    6,    0
  1825, 16435,20080720,    7,    0
  1825, 16435,20080721,    5,    0
  1825, 16435,20080722,    4,    0
  1825, 16435,20080723,    1,    0
  1825, 16435,20080724,    5,    0
  1825, 16435,20080725,-9999,    9
  1825, 16435,20080726,    6,    0
  1825, 16435,20080727,-9999,    9
  1825, 16435,20080728,    6,    0
  1825, 16435,20080729,-9999,    9
  1825, 16435,20080730,-9999,    9
  1825, 16435,20080731,    7,    0
  1825, 16435,20080801,    5,    0
  1825, 16435,20080802,    5,    0
  1825, 16435,20080803,    7,    0
  1825, 16435,20080804,    8,    0
  1825, 16435,20080805,    5,    0
  1825, 16435,20080806,    8,    0
  1825, 16435,20080807,    7,    0
  1825, 16435,20080808,    3,    0
  1825, 16435,20080809,    7,    0
  1825, 16435,20080810,    7,    0
  1825, 16435,20080811,    6,    0
  1825, 16435,20080812,    6,    0
  1825, 16435,20080813,    6,    0
  1825, 16435,20080814,    6,    0
  1825, 16435,20080815,    8,    0
  1825, 16435,20080816,    7,    0
  1825, 16435,20080817,    8,    0
  1825, 16435,20080818,    7,    0
  1825, 16435,20080819,-9999,    9
  1825, 16435,20080820,    8,    0
  1825, 16435,20080821,    8,    0
  1825, 16435,20080822,    8,    0
  1825, 16435,20080823,    4,    0
  1825, 16435,20080824,    5,    0
  1825, 16435,20080825,    5,    0
  1825, 16435,20080826,    6,    0
  1825, 16435,20080827,    6,    0
  1825, 16435,20080828,    5,    0
  1825, 16435,20080829,    5,    0
  1825, 16435,20080830,    7,    0
  1825, 16435,20080831,    8,    0
  1825, 16435,20080901,    5,    0
  1825, 16435,20080902,    2,    0
  1825, 16435,20080903,    5,    0
  1825, 16435,20080904,    3,    0
  1825, 16435,20080905,    5,    0
  1825, 16435,20080906,    7,    0
  1825, 16435,20080907,    8,    0
  1825, 16435,20080908,    5,    0
  1825, 16435,20080909,    7,    0
  1825, 16435,20080910,    6,    0
  1825, 16435,20080911,-9999,    9
  1825, 16435,20080912,-9999,    9
  1825, 16435,20080913,    8,    0
  1825, 16435,20080914,    8,    0
  1825, 16435,20080915,    8,    0
  1825, 16435,20080916,    8,    0
  1825, 16435,20080917,    3,    0
  1825, 16435,20080918,    8,    0
  1825, 16435,20080919,    6,    0
  1825, 16435,20080920,    3,    0
  1825, 16435,20080921,    6,    0
  1825, 16435,20080922,    3,    0
  1825, 16435,20080923,    8,    0
  1825, 16435,20080924,    7,    0
  1825, 16435,20080925,    5,    0
  1825, 16435,20080926,    4,    0
  1825, 16435,20080927,    4,    0
  1825, 16435,20080928,    3,    0
  1825, 16435,20080929,    6,    0
  1825, 16435,20080930,    4,    0
  1825, 16435,20081001,    6,    0
  1825, 16435,20081002,    4,    0
  1825, 16435,20081003,    5,    0
  1825, 16435,20081004,    6,    0
  1825, 16435,20081005,    2,    0
  1825, 16435,20081006,    5,    0
  1825, 16435,20081007,    8,    0
  1825, 16435,20081008,    4,    0
  1825, 16435,20081009,    5,    0
  1825, 16435,20081010,    8,    0
  1825, 16435,20081011,    1,    0
  1825, 16435,20081012,    5,    0
  1825, 16435,20081013,    5,    0
  1825, 16435,20081014,    5,    0
  1825, 16435,20081015,    5,    0
  1825, 16435,20081016,    1,    0
  1825, 16435,20081017,    7,    0
  1825, 16435,20081018,    5,    0
  1825, 16435,20081019,    7,    0
  1825, 16435,20081020,    5,    0
  1825, 16435,20081021,    3,    0
  1825, 16435,20081022,    3,    0
  1825, 16435,20081023,    6,    0
  1825, 16435,20081024,    0,    0
  1825, 16435,20081025,    6,    0
  1825, 16435,20081026,    1,    0
  1825, 16435,20081027,    3,    0
  1825, 16435,20081028,    6,    0
  1825, 16435,20081029,    4,    0
  1825, 16435,20081030,    3,    0
  1825, 16435,20081031,    4,    0
  1825, 16435,20081101,    7,    0
  1825, 16435,20081102,    2,    0
  1825, 16435,20081103,    1,    0
  1825, 16435,20081104,-9999,    9
  1825, 16435,20081105,    8,    0
  1825, 16435,20081106,    8,    0
  1825, 16435,20081107,    7,    0
  1825, 16435,20081108,    7,    0
  1825, 16435,20081109,    6,    0
  1825, 16435,20081110,    6,    0
  1825, 16435,20081111,    6,    0
  1825, 16435,20081112,    5,    0
  1825, 16435,20081113,    7,    0
  1825, 16435,20081114,    5,    0
  1825, 16435,20081115,    3,    0
  1825, 16435,20081116,    2,    0
  1825, 16435,20081117,    6,    0
  1825, 16435,20081118,    6,    0
  1825, 16435,20081119,    4,    0
  1825, 16435,20081120,    7,    0
  1825, 16435,20081121,    7,    0
  1825, 16435,20081122,    6,    0
  1825, 16435,20081123,    7,    0
  1825, 16435,20081124,    5,    0
  1825, 16435,20081125,    4,    0
  1825, 16435,20081126,    1,    0
  1825, 16435,20081127,    2,    0
  1825, 16435,20081128,    0,    0
  1825, 16435,20081129,    1,    0
  1825, 16435,20081130,    1,    0
  1825, 16435,20081201,    6,    0
  1825, 16435,20081202,    6,    0
  1825, 16435,20081203,    2,    0
  1825, 16435,20081204,    8,    0
  1825, 16435,20081205,    7,    0
  1825, 16435,20081206,    2,    0
  1825, 16435,20081207,    7,    0
  1825, 16435,20081208,    4,    0
  1825, 16435,20081209,-9999,    9
  1825, 16435,20081210,    6,    0
  1825, 16435,20081211,    4,    0
  1825, 16435,20081212,    8,    0
  1825, 16435,20081213,    8,    0
  1825, 16435,20081214,    8,    0
  1825, 16435,20081215,    4,    0
  1825, 16435,20081216,    7,    0
  1825, 16435,20081217,    3,    0
  1825, 16435,20081218,    1,    0
  1825, 16435,20081219,    4,    0
  1825, 16435,20081220,    2,    0
  1825, 16435,20081221,    4,    0
  1825, 16435,20081222,    3,    0
  1825, 16435,20081223,    1,    0
  1825, 16435,20081224,    6,    0
  1825, 16435,20081225,    8,    0
  1825, 16435,20081226,    7,    0
  1825, 16435,20081227,    8,    0
  1825, 16435,20081228,    8,    0
  1825, 16435,20081229,    8,    0
  1825, 16435,20081230,    7,    0
  1825, 16435,20081231,    5,    0
  1825, 16435,20090101,    7,    0
  1825, 16435,20090102,    6,    0
  1825, 16435,20090103,    6,    0
  1825, 16435,20090104,    7,    0
  1825, 16435,20090105,    1,    0
  1825, 16435,20090106,    6,    0
  1825, 16435,20090107,    7,    0
  1825, 16435,20090108,    0,    0
  1825, 16435,20090109,    0,    0
  1825, 16435,20090110,    4,    0
  1825, 16435,20090111,    6,    0
  1825, 16435,20090112,    2,    0
  1825, 16435,20090113,    2,    0
  1825, 16435,20090114,    6,    0
  1825, 16435,20090115,    8,    0
