EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 11-07-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 PP   : Sea level pressure in 0.1 hPa
30-34 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DYCE, UNITED KINGDOM (STAID: 1825)
Blended and updated with sources:16432 903091 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   PP, Q_PP
  1825, 16432,20150129, 9728,    0
  1825, 16432,20150130, 9717,    0
  1825, 16432,20150131, 9847,    0
  1825, 16432,20150201,10004,    0
  1825, 16432,20150202,10048,    0
  1825, 16432,20150203,10121,    0
  1825, 16432,20150204,10229,    0
  1825, 16432,20150205,10290,    0
  1825, 16432,20150206,10350,    0
  1825, 16432,20150207,10371,    0
  1825, 16432,20150208,10351,    0
  1825, 16432,20150209,10303,    0
  1825, 16432,20150210,10279,    0
  1825, 16432,20150211,10189,    0
  1825, 16432,20150212,10140,    0
  1825, 16432,20150213,10028,    0
  1825, 16432,20150214,10088,    0
  1825, 16432,20150215,10126,    0
  1825, 16432,20150216,10100,    0
  1825, 16432,20150217,10235,    0
  1825, 16432,20150218,10188,    0
  1825, 16432,20150219,10049,    0
  1825, 16432,20150220, 9974,    0
  1825, 16432,20150221, 9955,    0
  1825, 16432,20150222, 9889,    0
  1825, 16432,20150223, 9701,    0
  1825, 16432,20150224, 9856,    0
  1825, 16432,20150225,10060,    0
  1825, 16432,20150226, 9996,    0
  1825, 16432,20150227,10065,    0
  1825, 16432,20150228, 9910,    0
  1825, 16432,20150301, 9782,    0
  1825, 16432,20150302, 9922,    0
  1825, 16432,20150303,10000,    0
  1825, 16432,20150304,10193,    0
  1825, 16432,20150305,10241,    0
  1825, 16432,20150306,10162,    0
  1825, 16432,20150307,10024,    0
  1825, 16432,20150308,10114,    0
  1825, 16432,20150309,10100,    0
  1825, 16432,20150310,10213,    0
  1825, 16432,20150311,10208,    0
  1825, 16432,20150312,10211,    0
  1825, 16432,20150313,10291,    0
  1825, 16432,20150314,10378,    0
  1825, 16432,20150315,10362,    0
  1825, 16432,20150316,10300,    0
  1825, 16432,20150317,10280,    0
  1825, 16432,20150318,10336,    0
  1825, 16432,20150319,10327,    0
  1825, 16432,20150320,10235,    0
  1825, 16432,20150321,10289,    0
  1825, 16432,20150322,10184,    0
  1825, 16432,20150323,10077,    0
  1825, 16432,20150324,10083,    0
  1825, 16432,20150325,10109,    0
  1825,903091,20150326,10023,    0
  1825, 16432,20150327,10126,    0
  1825, 16432,20150328, 9956,    0
  1825, 16432,20150329, 9876,    0
  1825, 16432,20150330, 9911,    0
  1825, 16432,20150331, 9919,    0
  1825, 16432,20150401,10103,    0
  1825, 16432,20150402,10181,    0
  1825, 16432,20150403,10174,    0
  1825, 16432,20150404,10226,    0
  1825, 16432,20150405,10259,    0
  1825, 16432,20150406,10309,    0
  1825, 16432,20150407,10330,    0
  1825, 16432,20150408,10316,    0
  1825, 16432,20150409,10215,    0
  1825, 16432,20150410,10112,    0
  1825, 16432,20150411,10056,    0
  1825, 16432,20150412,10146,    0
  1825, 16432,20150413,10217,    0
  1825,903091,20150414,10123,    0
  1825, 16432,20150415,10119,    0
  1825, 16432,20150416,10178,    0
  1825, 16432,20150417,10255,    0
  1825, 16432,20150418,10330,    0
  1825, 16432,20150419,10313,    0
  1825, 16432,20150420,10320,    0
  1825, 16432,20150421,10349,    0
  1825, 16432,20150422,10315,    0
  1825, 16432,20150423,10184,    0
  1825, 16432,20150424,10045,    0
  1825, 16432,20150425,10000,    0
  1825, 16432,20150426,10069,    0
  1825, 16432,20150427,10056,    0
  1825, 16432,20150428,10045,    0
  1825, 16432,20150429,10025,    0
  1825, 16432,20150430,10095,    0
  1825, 16432,20150501,10145,    0
  1825, 16432,20150502,10143,    0
  1825, 16432,20150503, 9998,    0
  1825, 16432,20150504, 9951,    0
  1825, 16432,20150505, 9900,    0
  1825, 16432,20150506, 9919,    0
  1825, 16432,20150507,10092,    0
  1825, 16432,20150508,10148,    0
  1825, 16432,20150509,10124,    0
  1825, 16432,20150510,10132,    0
  1825, 16432,20150511,10045,    0
  1825, 16432,20150512,10041,    0
  1825, 16432,20150513,10183,    0
  1825, 16432,20150514,10188,    0
  1825, 16432,20150515,10147,    0
  1825, 16432,20150516,10145,    0
  1825, 16432,20150517,10125,    0
  1825, 16432,20150518, 9976,    0
  1825, 16432,20150519, 9962,    0
  1825, 16432,20150520,10111,    0
  1825, 16432,20150521,10167,    0
  1825, 16432,20150522,10184,    0
  1825, 16432,20150523,10218,    0
  1825, 16432,20150524,10129,    0
  1825, 16432,20150525,10164,    0
  1825, 16432,20150526,10204,    0
  1825, 16432,20150527,10142,    0
  1825, 16432,20150528,10028,    0
  1825, 16432,20150529,10014,    0
  1825, 16432,20150530,10061,    0
  1825, 16432,20150531, 9985,    0
  1825, 16432,20150601, 9970,    0
  1825, 16432,20150602, 9864,    0
  1825, 16432,20150603,10132,    0
  1825, 16432,20150604,10235,    0
  1825, 16432,20150605,10105,    0
  1825, 16432,20150606,10073,    0
  1825, 16432,20150607,10260,    0
  1825, 16432,20150608,10360,    0
  1825, 16432,20150609,10353,    0
  1825, 16432,20150610,10306,    0
  1825, 16432,20150611,10208,    0
  1825, 16432,20150612,10141,    0
  1825, 16432,20150613,10124,    0
  1825, 16432,20150614,10168,    0
  1825, 16432,20150615,10219,    0
  1825, 16432,20150616,10203,    0
  1825, 16432,20150617,10129,    0
  1825, 16432,20150618,10156,    0
  1825, 16432,20150619,10185,    0
  1825, 16432,20150620,10163,    0
  1825, 16432,20150621,10088,    0
  1825, 16432,20150622,10104,    0
  1825, 16432,20150623,10174,    0
  1825, 16432,20150624,10177,    0
  1825, 16432,20150625,10177,    0
  1825, 16432,20150626,10117,    0
  1825, 16432,20150627,10128,    0
  1825, 16432,20150628,10096,    0
  1825, 16432,20150629,10163,    0
  1825, 16432,20150630,10157,    0
  1825, 16432,20150701,10136,    0
  1825, 16432,20150702,10137,    0
  1825, 16432,20150703,10244,    0
  1825, 16432,20150704,10179,    0
  1825, 16432,20150705,10138,    0
  1825, 16432,20150706,10109,    0
  1825, 16432,20150707, 9995,    0
  1825, 16432,20150708,10079,    0
  1825, 16432,20150709,10196,    0
  1825, 16432,20150710,10158,    0
  1825, 16432,20150711,10092,    0
  1825, 16432,20150712,10077,    0
  1825, 16432,20150713,10104,    0
  1825, 16432,20150714,10166,    0
  1825, 16432,20150715,10196,    0
  1825, 16432,20150716,10199,    0
  1825, 16432,20150717,10055,    0
  1825, 16432,20150718,10014,    0
  1825, 16432,20150719,10054,    0
  1825, 16432,20150720,10051,    0
  1825, 16432,20150721,10016,    0
  1825, 16432,20150722,10092,    0
  1825, 16432,20150723,10086,    0
  1825, 16432,20150724,10121,    0
  1825, 16432,20150725,10132,    0
  1825, 16432,20150726,10067,    0
  1825, 16432,20150727,10011,    0
  1825, 16432,20150728,10037,    0
  1825, 16432,20150729,10093,    0
  1825, 16432,20150730,10161,    0
  1825, 16432,20150731,10126,    0
  1825, 16432,20150801,10081,    0
  1825, 16432,20150802,10143,    0
  1825, 16432,20150803,10053,    0
  1825, 16432,20150804,10007,    0
  1825, 16432,20150805,10067,    0
  1825, 16432,20150806,10079,    0
  1825, 16432,20150807,10170,    0
  1825, 16432,20150808,10180,    0
  1825, 16432,20150809,10122,    0
  1825, 16432,20150810,10092,    0
  1825, 16432,20150811,10171,    0
  1825, 16432,20150812,10234,    0
  1825, 16432,20150813,10191,    0
  1825, 16432,20150814,10084,    0
  1825, 16432,20150815,10084,    0
  1825, 16432,20150816,10166,    0
  1825, 16432,20150817,10195,    0
  1825, 16432,20150818,10133,    0
  1825, 16432,20150819,10104,    0
  1825, 16432,20150820,10135,    0
  1825, 16432,20150821,10112,    0
  1825, 16432,20150822,10144,    0
  1825, 16432,20150823,10095,    0
  1825, 16432,20150824,10021,    0
  1825, 16432,20150825,10000,    0
  1825, 16432,20150826, 9941,    0
  1825, 16432,20150827, 9957,    0
  1825, 16432,20150828,10057,    0
  1825, 16432,20150829,10110,    0
  1825, 16432,20150830,10158,    0
  1825, 16432,20150831,10180,    0
  1825, 16432,20150901,10173,    0
  1825, 16432,20150902,10158,    0
  1825, 16432,20150903,10144,    0
  1825, 16432,20150904,10168,    0
  1825, 16432,20150905,10228,    0
  1825, 16432,20150906,10257,    0
  1825, 16432,20150907,10312,    0
  1825, 16432,20150908,10295,    0
  1825, 16432,20150909,10261,    0
  1825, 16432,20150910,10250,    0
  1825, 16432,20150911,10191,    0
  1825, 16432,20150912,10064,    0
  1825, 16432,20150913,10042,    0
  1825, 16432,20150914, 9970,    0
  1825, 16432,20150915, 9923,    0
  1825, 16432,20150916, 9930,    0
  1825, 16432,20150917, 9959,    0
  1825, 16432,20150918,10117,    0
  1825, 16432,20150919,10225,    0
  1825, 16432,20150920,10189,    0
  1825, 16432,20150921,10049,    0
  1825,903091,20150922,10003,    0
  1825, 16432,20150923,10031,    0
  1825, 16432,20150924,10022,    0
  1825, 16432,20150925,10153,    0
  1825, 16432,20150926,10275,    0
  1825, 16432,20150927,10328,    0
  1825, 16432,20150928,10347,    0
  1825, 16432,20150929,10352,    0
  1825, 16432,20150930,10363,    0
  1825, 16432,20151001,10320,    0
  1825, 16432,20151002,10243,    0
  1825, 16432,20151003,10159,    0
  1825, 16432,20151004,10137,    0
  1825, 16432,20151005,10051,    0
  1825, 16432,20151006, 9982,    0
  1825, 16432,20151007,10065,    0
  1825, 16432,20151008,10169,    0
  1825, 16432,20151009,10208,    0
  1825, 16432,20151010,10232,    0
  1825, 16432,20151011,10219,    0
  1825, 16432,20151012,10225,    0
  1825, 16432,20151013,10290,    0
  1825, 16432,20151014,10278,    0
  1825, 16432,20151015,10279,    0
  1825, 16432,20151016,10293,    0
  1825, 16432,20151017,10274,    0
  1825, 16432,20151018,10264,    0
  1825, 16432,20151019,10254,    0
  1825, 16432,20151020,10205,    0
  1825, 16432,20151021,10035,    0
  1825, 16432,20151022,10034,    0
  1825, 16432,20151023,10105,    0
  1825, 16432,20151024,10050,    0
  1825, 16432,20151025,10161,    0
  1825, 16432,20151026,10136,    0
  1825, 16432,20151027,10130,    0
  1825, 16432,20151028,10081,    0
  1825, 16432,20151029,10061,    0
  1825, 16432,20151030,10135,    0
  1825, 16432,20151031,10165,    0
  1825, 16432,20151101,10235,    0
  1825, 16432,20151102,10199,    0
  1825, 16432,20151103,10150,    0
  1825, 16432,20151104,10133,    0
  1825, 16432,20151105,10084,    0
  1825, 16432,20151106,10046,    0
  1825, 16432,20151107,10085,    0
  1825, 16432,20151108,10067,    0
  1825, 16432,20151109, 9993,    0
  1825, 16432,20151110,10031,    0
  1825, 16432,20151111,10074,    0
  1825, 16432,20151112,10043,    0
  1825, 16432,20151113,10010,    0
  1825, 16432,20151114,10073,    0
  1825, 16432,20151115, 9972,    0
  1825, 16432,20151116, 9905,    0
  1825, 16432,20151117, 9901,    0
  1825, 16432,20151118, 9920,    0
  1825, 16432,20151119, 9985,    0
  1825, 16432,20151120,10009,    0
  1825, 16432,20151121,10101,    0
  1825, 16432,20151122,10167,    0
  1825, 16432,20151123,10116,    0
  1825, 16432,20151124,10018,    0
  1825, 16432,20151125,10077,    0
  1825, 16432,20151126,10103,    0
  1825, 16432,20151127, 9971,    0
  1825, 16432,20151128, 9912,    0
  1825, 16432,20151129, 9888,    0
  1825, 16432,20151130,10045,    0
  1825, 16432,20151201,10102,    0
  1825, 16432,20151202,10074,    0
  1825, 16432,20151203,10130,    0
  1825, 16432,20151204,10024,    0
  1825, 16432,20151205, 9892,    0
  1825, 16432,20151206,10020,    0
  1825, 16432,20151207,10166,    0
  1825, 16432,20151208,10074,    0
  1825, 16432,20151209,10106,    0
  1825, 16432,20151210,10074,    0
  1825, 16432,20151211,10065,    0
  1825, 16432,20151212,10134,    0
  1825, 16432,20151213,10180,    0
  1825, 16432,20151214,10158,    0
  1825, 16432,20151215,10179,    0
  1825, 16432,20151216,10081,    0
  1825, 16432,20151217,10013,    0
  1825, 16432,20151218,10016,    0
  1825, 16432,20151219, 9950,    0
  1825, 16432,20151220, 9920,    0
  1825, 16432,20151221, 9956,    0
  1825, 16432,20151222, 9931,    0
  1825, 16432,20151223, 9988,    0
  1825, 16432,20151224, 9928,    0
  1825, 16432,20151225,10092,    0
  1825, 16432,20151226,10105,    0
  1825, 16432,20151227,10122,    0
  1825, 16432,20151228,10117,    0
  1825, 16432,20151229,10050,    0
  1825, 16432,20151230, 9935,    0
  1825, 16432,20151231, 9988,    0
  1825, 16432,20160101,10139,    0
  1825, 16432,20160102,10062,    0
  1825, 16432,20160103, 9950,    0
  1825, 16432,20160104, 9888,    0
  1825, 16432,20160105, 9941,    0
  1825, 16432,20160106, 9987,    0
  1825, 16432,20160107, 9862,    0
  1825, 16432,20160108, 9920,    0
  1825, 16432,20160109, 9882,    0
  1825, 16432,20160110, 9710,    0
  1825, 16432,20160111, 9792,    0
  1825, 16432,20160112, 9951,    0
  1825, 16432,20160113,10058,    0
  1825, 16432,20160114,10072,    0
  1825, 16432,20160115,10173,    0
  1825, 16432,20160116,10278,    0
  1825, 16432,20160117,10231,    0
  1825, 16432,20160118,10137,    0
  1825, 16432,20160119,10170,    0
  1825, 16432,20160120,10195,    0
  1825, 16432,20160121,10155,    0
  1825, 16432,20160122,10037,    0
  1825, 16432,20160123,10157,    0
  1825, 16432,20160124,10130,    0
  1825, 16432,20160125,10044,    0
  1825, 16432,20160126, 9929,    0
  1825, 16432,20160127, 9952,    0
  1825, 16432,20160128,10028,    0
  1825, 16432,20160129, 9898,    0
  1825, 16432,20160130, 9900,    0
  1825, 16432,20160131, 9978,    0
  1825, 16432,20160201, 9892,    0
  1825, 16432,20160202, 9912,    0
  1825, 16432,20160203,10129,    0
  1825,903091,20160204,10158,    0
  1825, 16432,20160205,10020,    0
  1825, 16432,20160206, 9875,    0
  1825, 16432,20160207, 9711,    0
  1825, 16432,20160208, 9690,    0
  1825, 16432,20160209, 9770,    0
  1825, 16432,20160210, 9916,    0
  1825, 16432,20160211, 9989,    0
  1825, 16432,20160212,10000,    0
  1825, 16432,20160213, 9978,    0
  1825, 16432,20160214,10056,    0
  1825, 16432,20160215,10271,    0
  1825, 16432,20160216,10186,    0
  1825, 16432,20160217,10093,    0
  1825, 16432,20160218,10078,    0
  1825, 16432,20160219, 9998,    0
  1825, 16432,20160220, 9921,    0
  1825, 16432,20160221, 9939,    0
  1825, 16432,20160222,10008,    0
  1825, 16432,20160223,10155,    0
  1825, 16432,20160224,10166,    0
  1825, 16432,20160225,10136,    0
  1825, 16432,20160226,10097,    0
  1825, 16432,20160227,10169,    0
  1825, 16432,20160228,10248,    0
  1825, 16432,20160229,10184,    0
  1825, 16432,20160301, 9940,    0
  1825, 16432,20160302, 9903,    0
  1825, 16432,20160303, 9998,    0
  1825, 16432,20160304, 9988,    0
  1825, 16432,20160305,10059,    0
  1825, 16432,20160306,10057,    0
  1825, 16432,20160307,10101,    0
  1825, 16432,20160308,10036,    0
  1825, 16432,20160309,10050,    0
  1825, 16432,20160310,10215,    0
  1825, 16432,20160311,10235,    0
  1825, 16432,20160312,10242,    0
  1825, 16432,20160313,10334,    0
  1825, 16432,20160314,10381,    0
  1825, 16432,20160315,10379,    0
  1825, 16432,20160316,10371,    0
  1825, 16432,20160317,10333,    0
  1825, 16432,20160318,10308,    0
  1825, 16432,20160319,10297,    0
  1825, 16432,20160320,10244,    0
  1825, 16432,20160321,10180,    0
  1825, 16432,20160322,10154,    0
  1825, 16432,20160323,10121,    0
  1825, 16432,20160324,10024,    0
  1825, 16432,20160325,10044,    0
  1825, 16432,20160326, 9887,    0
  1825, 16432,20160327, 9835,    0
  1825, 16432,20160328, 9827,    0
  1825, 16432,20160329, 9940,    0
  1825, 16432,20160330,10031,    0
  1825, 16432,20160331,10150,    0
  1825, 16432,20160401,10076,    0
  1825, 16432,20160402,10081,    0
  1825, 16432,20160403,10047,    0
  1825, 16432,20160404,10026,    0
  1825, 16432,20160405,10005,    0
  1825, 16432,20160406, 9934,    0
  1825, 16432,20160407,10034,    0
  1825, 16432,20160408,10071,    0
  1825, 16432,20160409,10004,    0
  1825, 16432,20160410,10105,    0
  1825, 16432,20160411,10188,    0
  1825, 16432,20160412,10122,    0
  1825, 16432,20160413,10108,    0
  1825, 16432,20160414,10123,    0
  1825, 16432,20160415,10037,    0
  1825, 16432,20160416,10060,    0
  1825, 16432,20160417,10088,    0
  1825, 16432,20160418,10107,    0
  1825, 16432,20160419,10267,    0
  1825, 16432,20160420,10300,    0
  1825, 16432,20160421,10284,    0
  1825, 16432,20160422,10268,    0
  1825, 16432,20160423,10224,    0
  1825, 16432,20160424,10185,    0
  1825, 16432,20160425,10090,    0
  1825, 16432,20160426,10107,    0
  1825, 16432,20160427,10115,    0
  1825, 16432,20160428,10076,    0
  1825, 16432,20160429,10062,    0
  1825, 16432,20160430,10161,    0
  1825, 16432,20160501,10148,    0
  1825, 16432,20160502,10061,    0
  1825, 16432,20160503,10154,    0
  1825, 16432,20160504,10182,    0
  1825,903091,20160505,10150,    0
  1825, 16432,20160506,10152,    0
  1825, 16432,20160507,10144,    0
  1825, 16432,20160508,10140,    0
  1825, 16432,20160509,10189,    0
  1825, 16432,20160510,10183,    0
  1825, 16432,20160511,10164,    0
  1825, 16432,20160512,10155,    0
  1825, 16432,20160513,10185,    0
  1825, 16432,20160514,10209,    0
  1825, 16432,20160515,10213,    0
  1825, 16432,20160516,10193,    0
  1825, 16432,20160517,10097,    0
  1825, 16432,20160518,10023,    0
  1825, 16432,20160519,10066,    0
  1825, 16432,20160520,10042,    0
  1825, 16432,20160521, 9988,    0
  1825, 16432,20160522,10058,    0
  1825, 16432,20160523,10192,    0
  1825, 16432,20160524,10262,    0
  1825, 16432,20160525,10237,    0
  1825, 16432,20160526,10212,    0
  1825, 16432,20160527,10213,    0
  1825, 16432,20160528,10189,    0
  1825, 16432,20160529,10182,    0
  1825, 16432,20160530,10233,    0
  1825, 16432,20160531,10267,    0
  1825, 16432,20160601,10309,    0
  1825, 16432,20160602,10258,    0
  1825, 16432,20160603,10207,    0
  1825, 16432,20160604,10226,    0
  1825, 16432,20160605,10237,    0
  1825, 16432,20160606,10233,    0
  1825, 16432,20160607,10236,    0
  1825, 16432,20160608,10272,    0
  1825, 16432,20160609,10221,    0
  1825, 16432,20160610,10155,    0
  1825, 16432,20160611,10130,    0
  1825, 16432,20160612,10089,    0
  1825, 16432,20160613,10047,    0
  1825, 16432,20160614, 9993,    0
  1825, 16432,20160615,10003,    0
  1825, 16432,20160616,10049,    0
  1825, 16432,20160617,10094,    0
  1825, 16432,20160618,10194,    0
  1825, 16432,20160619,10152,    0
  1825, 16432,20160620,10043,    0
  1825, 16432,20160621,10111,    0
  1825, 16432,20160622,10130,    0
  1825, 16432,20160623,10148,    0
  1825, 16432,20160624,10138,    0
  1825, 16432,20160625,10167,    0
  1825, 16432,20160626,10117,    0
  1825, 16432,20160627,10098,    0
  1825, 16432,20160628,10096,    0
  1825, 16432,20160629,10004,    0
  1825,903091,20160630, 9998,    0
  1825, 16432,20160701, 9979,    0
  1825, 16432,20160702,10016,    0
  1825, 16432,20160703,10102,    0
  1825, 16432,20160704,10143,    0
  1825, 16432,20160705,10151,    0
  1825, 16432,20160706,10173,    0
  1825, 16432,20160707,10104,    0
  1825, 16432,20160708,10073,    0
  1825, 16432,20160709,10077,    0
  1825, 16432,20160710, 9976,    0
  1825, 16432,20160711, 9981,    0
  1825, 16432,20160712,10087,    0
  1825, 16432,20160713,10148,    0
  1825, 16432,20160714,10221,    0
  1825, 16432,20160715,10163,    0
  1825, 16432,20160716,10149,    0
  1825, 16432,20160717,10149,    0
  1825, 16432,20160718,10157,    0
  1825, 16432,20160719,10158,    0
  1825, 16432,20160720,10080,    0
  1825, 16432,20160721,10123,    0
  1825, 16432,20160722,10159,    0
  1825, 16432,20160723,10177,    0
  1825, 16432,20160724,10144,    0
  1825, 16432,20160725,10109,    0
  1825, 16432,20160726,10138,    0
  1825, 16432,20160727,10103,    0
  1825, 16432,20160728,10095,    0
  1825, 16432,20160729,10092,    0
  1825, 16432,20160730,10103,    0
  1825, 16432,20160731,10119,    0
  1825, 16432,20160801,10139,    0
  1825, 16432,20160802,10096,    0
  1825, 16432,20160803, 9956,    0
  1825, 16432,20160804,10019,    0
  1825, 16432,20160805,10163,    0
  1825, 16432,20160806,10191,    0
  1825, 16432,20160807,10059,    0
  1825, 16432,20160808,10110,    0
  1825, 16432,20160809,10221,    0
  1825, 16432,20160810,10207,    0
  1825, 16432,20160811,10121,    0
  1825, 16432,20160812,10096,    0
  1825, 16432,20160813,10142,    0
  1825, 16432,20160814,10233,    0
  1825, 16432,20160815,10244,    0
  1825, 16432,20160816,10202,    0
  1825, 16432,20160817,10158,    0
  1825, 16432,20160818,10137,    0
  1825, 16432,20160819,10070,    0
  1825, 16432,20160820, 9974,    0
  1825, 16432,20160821,10063,    0
  1825, 16432,20160822,10146,    0
  1825, 16432,20160823,10218,    0
  1825, 16432,20160824,10196,    0
  1825, 16432,20160825,10184,    0
  1825, 16432,20160826,10115,    0
  1825, 16432,20160827,10180,    0
  1825, 16432,20160828,10147,    0
  1825, 16432,20160829,10172,    0
  1825, 16432,20160830,10156,    0
  1825, 16432,20160831,10109,    0
  1825, 16432,20160901,10145,    0
  1825, 16432,20160902,10090,    0
  1825, 16432,20160903,10080,    0
  1825, 16432,20160904,10103,    0
  1825, 16432,20160905,10136,    0
  1825, 16432,20160906,10152,    0
  1825, 16432,20160907,10147,    0
  1825, 16432,20160908,10033,    0
  1825, 16432,20160909,10021,    0
  1825, 16432,20160910,10068,    0
  1825, 16432,20160911,10083,    0
  1825, 16432,20160912,10052,    0
  1825, 16432,20160913,10126,    0
  1825, 16432,20160914,10177,    0
  1825, 16432,20160915,10113,    0
  1825, 16432,20160916,10126,    0
  1825, 16432,20160917,10212,    0
  1825, 16432,20160918,10174,    0
  1825, 16432,20160919,10224,    0
  1825, 16432,20160920,10202,    0
  1825, 16432,20160921,10148,    0
  1825, 16432,20160922,10130,    0
  1825, 16432,20160923,10148,    0
  1825, 16432,20160924,10050,    0
  1825, 16432,20160925,10037,    0
  1825, 16432,20160926,10156,    0
  1825,903091,20160927,10110,    0
  1825, 16432,20160928,10065,    0
  1825, 16432,20160929, 9976,    0
  1825, 16432,20160930,10034,    0
  1825, 16432,20161001,10093,    0
  1825, 16432,20161002,10189,    0
  1825, 16432,20161003,10288,    0
  1825, 16432,20161004,10349,    0
  1825, 16432,20161005,10367,    0
  1825, 16432,20161006,10349,    0
  1825, 16432,20161007,10295,    0
  1825, 16432,20161008,10319,    0
  1825, 16432,20161009,10330,    0
  1825, 16432,20161010,10316,    0
  1825, 16432,20161011,10313,    0
  1825, 16432,20161012,10300,    0
  1825, 16432,20161013,10228,    0
  1825, 16432,20161014,10143,    0
  1825, 16432,20161015,10091,    0
  1825, 16432,20161016,10092,    0
  1825, 16432,20161017,10072,    0
  1825, 16432,20161018,10111,    0
  1825, 16432,20161019,10223,    0
  1825, 16432,20161020,10251,    0
  1825, 16432,20161021,10226,    0
  1825, 16432,20161022,10225,    0
  1825, 16432,20161023,10210,    0
  1825, 16432,20161024,10199,    0
  1825, 16432,20161025,10215,    0
  1825, 16432,20161026,10171,    0
  1825, 16432,20161027,10167,    0
  1825, 16432,20161028,10271,    0
  1825, 16432,20161029,10307,    0
  1825, 16432,20161030,10266,    0
  1825, 16432,20161031,10257,    0
  1825, 16432,20161101,10249,    0
  1825, 16432,20161102,10218,    0
  1825, 16432,20161103,10127,    0
  1825, 16432,20161104,10043,    0
  1825, 16432,20161105,10086,    0
  1825, 16432,20161106,10125,    0
  1825, 16432,20161107,10170,    0
  1825, 16432,20161108,10082,    0
  1825, 16432,20161109,10010,    0
  1825, 16432,20161110,10038,    0
  1825, 16432,20161111,10152,    0
  1825, 16432,20161112,10100,    0
  1825, 16432,20161113,10213,    0
  1825, 16432,20161114,10162,    0
  1825, 16432,20161115,10154,    0
  1825, 16432,20161116, 9996,    0
  1825, 16432,20161117, 9864,    0
  1825, 16432,20161118, 9857,    0
  1825, 16432,20161119, 9921,    0
  1825, 16432,20161120, 9933,    0
  1825, 16432,20161121,10019,    0
  1825, 16432,20161122,10034,    0
  1825, 16432,20161123,10222,    0
  1825, 16432,20161124,10296,    0
  1825, 16432,20161125,10259,    0
  1825, 16432,20161126,10231,    0
  1825, 16432,20161127,10303,    0
  1825, 16432,20161128,10330,    0
  1825, 16432,20161129,10285,    0
  1825, 16432,20161130,10259,    0
  1825, 16432,20161201,10241,    0
  1825, 16432,20161202,10272,    0
  1825, 16432,20161203,10268,    0
  1825, 16432,20161204,10277,    0
  1825, 16432,20161205,10261,    0
  1825, 16432,20161206,10211,    0
  1825, 16432,20161207,10094,    0
  1825, 16432,20161208,10149,    0
  1825, 16432,20161209,10128,    0
  1825, 16432,20161210,10114,    0
  1825, 16432,20161211,10154,    0
  1825, 16432,20161212,10173,    0
  1825, 16432,20161213,10179,    0
  1825, 16432,20161214,10141,    0
  1825, 16432,20161215,10148,    0
  1825, 16432,20161216,10211,    0
  1825, 16432,20161217,10301,    0
  1825, 16432,20161218,10287,    0
  1825, 16432,20161219,10234,    0
  1825, 16432,20161220,10112,    0
  1825, 16432,20161221,10048,    0
  1825, 16432,20161222,10112,    0
  1825, 16432,20161223,10052,    0
  1825, 16432,20161224,10052,    0
  1825, 16432,20161225,10012,    0
  1825, 16432,20161226,10144,    0
  1825, 16432,20161227,10349,    0
  1825, 16432,20161228,10337,    0
  1825, 16432,20161229,10267,    0
  1825, 16432,20161230,10203,    0
  1825, 16432,20161231,10154,    0
  1825, 16432,20170101,10231,    0
  1825, 16432,20170102,10268,    0
  1825, 16432,20170103,10169,    0
  1825, 16432,20170104,10254,    0
  1825, 16432,20170105,10309,    0
  1825, 16432,20170106,10245,    0
  1825, 16432,20170107,10285,    0
  1825, 16432,20170108,10250,    0
  1825, 16432,20170109,10033,    0
  1825, 16432,20170110, 9971,    0
  1825, 16432,20170111, 9926,    0
  1825, 16432,20170112, 9942,    0
  1825, 16432,20170113,10031,    0
  1825, 16432,20170114,10158,    0
  1825, 16432,20170115,10183,    0
  1825, 16432,20170116,10251,    0
  1825,903091,20170117,10281,    0
  1825, 16432,20170118,10317,    0
  1825, 16432,20170119,10340,    0
  1825, 16432,20170120,10336,    0
  1825, 16432,20170121,10284,    0
  1825, 16432,20170122,10229,    0
  1825, 16432,20170123,10226,    0
  1825, 16432,20170124,10171,    0
  1825, 16432,20170125,10163,    0
  1825, 16432,20170126,10149,    0
  1825, 16432,20170127,10083,    0
  1825, 16432,20170128,10032,    0
  1825, 16432,20170129,10061,    0
  1825, 16432,20170130,10115,    0
  1825, 16432,20170131,10078,    0
  1825, 16432,20170201,10018,    0
  1825, 16432,20170202, 9893,    0
  1825, 16432,20170203, 9889,    0
  1825, 16432,20170204, 9895,    0
  1825, 16432,20170205,10044,    0
  1825, 16432,20170206,10136,    0
  1825, 16432,20170207,10134,    0
  1825, 16432,20170208,10298,    0
  1825, 16432,20170209,10327,    0
  1825, 16432,20170210,10327,    0
  1825, 16432,20170211,10364,    0
  1825, 16432,20170212,10382,    0
