EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 11-07-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : Maximum temperature in 0.1 &#176;C
30-34 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DYCE, UNITED KINGDOM (STAID: 1825)
Blended and updated with sources:5803 903091 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TX, Q_TX
  1825,  5803,19611220,   43,    0
  1825,  5803,19611221,   50,    0
  1825,  5803,19611222,   36,    0
  1825,  5803,19611223,   11,    1
  1825,  5803,19611224,   16,    0
  1825,  5803,19611225,   -8,    0
  1825,  5803,19611226,   20,    0
  1825,  5803,19611227,   -2,    0
  1825,  5803,19611228,  -38,    1
  1825,  5803,19611229,  -15,    0
  1825,  5803,19611230,   20,    0
  1825,  5803,19611231,   33,    0
  1825,  5803,19620101,   48,    0
  1825,  5803,19620102,    5,    0
  1825,  5803,19620103,   45,    0
  1825,  5803,19620104,   63,    0
  1825,  5803,19620105,   54,    0
  1825,  5803,19620106,   69,    0
  1825,  5803,19620107,   62,    0
  1825,  5803,19620108,   53,    0
  1825,  5803,19620109,   65,    0
  1825,  5803,19620110,   62,    0
  1825,  5803,19620111,   46,    0
  1825,  5803,19620112,   30,    0
  1825,  5803,19620113,   45,    0
  1825,  5803,19620114,   73,    0
  1825,  5803,19620115,   50,    0
  1825,  5803,19620116,   65,    0
  1825,  5803,19620117,   47,    0
  1825,  5803,19620118,   68,    0
  1825,  5803,19620119,   70,    0
  1825,  5803,19620120,   71,    0
  1825,  5803,19620121,   56,    0
  1825,  5803,19620122,   60,    0
  1825,  5803,19620123,   59,    0
  1825,  5803,19620124,   93,    0
  1825,  5803,19620125,   61,    0
  1825,  5803,19620126,   67,    0
  1825,  5803,19620127,   52,    0
  1825,  5803,19620128,   67,    0
  1825,  5803,19620129,   95,    0
  1825,  5803,19620130,  109,    0
  1825,  5803,19620131,   50,    1
  1825,  5803,19620201,   84,    0
  1825,  5803,19620202,   62,    0
  1825,  5803,19620203,   56,    0
  1825,  5803,19620204,   80,    0
  1825,  5803,19620205,  116,    0
  1825,  5803,19620206,   84,    0
  1825,  5803,19620207,  112,    0
  1825,  5803,19620208,  146,    0
  1825,  5803,19620209,   93,    0
  1825,  5803,19620210,  102,    0
  1825,  5803,19620211,   56,    0
  1825,  5803,19620212,   16,    1
  1825,  5803,19620213,   40,    0
  1825,  5803,19620214,  118,    0
  1825,  5803,19620215,   60,    0
  1825,  5803,19620216,   72,    0
  1825,  5803,19620217,  110,    0
  1825,  5803,19620218,  116,    0
  1825,  5803,19620219,  110,    0
  1825,  5803,19620220,   76,    0
  1825,  5803,19620221,   74,    0
  1825,  5803,19620222,   46,    0
  1825,  5803,19620223,   51,    0
  1825,  5803,19620224,   46,    0
  1825,  5803,19620225,   27,    1
  1825,  5803,19620226,   34,    0
  1825,  5803,19620227,   40,    0
  1825,  5803,19620228,   66,    0
  1825,  5803,19620301,   27,    1
  1825,  5803,19620302,    6,    1
  1825,  5803,19620303,   14,    0
  1825,  5803,19620304,   14,    0
  1825,  5803,19620305,   15,    0
  1825,  5803,19620306,   42,    0
  1825,  5803,19620307,   46,    0
  1825,  5803,19620308,   57,    0
  1825,  5803,19620309,   51,    0
  1825,  5803,19620310,   46,    0
  1825,  5803,19620311,   29,    0
  1825,  5803,19620312,   16,    0
  1825,  5803,19620313,    3,    0
  1825,  5803,19620314,   24,    0
  1825,  5803,19620315,   44,    0
  1825,  5803,19620316,   87,    0
  1825,  5803,19620317,   61,    0
  1825,  5803,19620318,   76,    0
  1825,  5803,19620319,   68,    0
  1825,  5803,19620320,   58,    0
  1825,  5803,19620321,   56,    0
  1825,  5803,19620322,   53,    0
  1825,  5803,19620323,   61,    0
  1825,  5803,19620324,   46,    0
  1825,  5803,19620325,   66,    0
  1825,  5803,19620326,   60,    0
  1825,  5803,19620327,   76,    0
  1825,  5803,19620328,   49,    0
  1825,  5803,19620329,   74,    0
  1825,  5803,19620330,   74,    0
  1825,  5803,19620331,   90,    0
  1825,  5803,19620401,   68,    0
  1825,  5803,19620402,   55,    0
  1825,  5803,19620403,   53,    0
  1825,  5803,19620404,   64,    0
  1825,  5803,19620405,   75,    0
  1825,  5803,19620406,   54,    0
  1825,  5803,19620407,   72,    0
  1825,  5803,19620408,   90,    0
  1825,  5803,19620409,  102,    0
  1825,  5803,19620410,   92,    0
  1825,  5803,19620411,   98,    0
  1825,  5803,19620412,   76,    0
  1825,  5803,19620413,   81,    0
  1825,  5803,19620414,   88,    0
  1825,  5803,19620415,   95,    0
  1825,  5803,19620416,   96,    0
  1825,  5803,19620417,   90,    0
  1825,  5803,19620418,   70,    0
  1825,  5803,19620419,   96,    0
  1825,  5803,19620420,  125,    0
  1825,  5803,19620421,  109,    0
  1825,  5803,19620422,  115,    0
  1825,  5803,19620423,  127,    0
  1825,  5803,19620424,  177,    0
  1825,  5803,19620425,  130,    0
  1825,  5803,19620426,  130,    0
  1825,  5803,19620427,  125,    0
  1825,  5803,19620428,  135,    0
  1825,  5803,19620429,  141,    0
  1825,  5803,19620430,  108,    0
  1825,  5803,19620501,  104,    0
  1825,  5803,19620502,   93,    0
  1825,  5803,19620503,  114,    0
  1825,  5803,19620504,  138,    0
  1825,  5803,19620505,  186,    0
  1825,  5803,19620506,  149,    0
  1825,  5803,19620507,  175,    0
  1825,  5803,19620508,  161,    0
  1825,  5803,19620509,  118,    0
  1825,  5803,19620510,  120,    0
  1825,  5803,19620511,   91,    1
  1825,  5803,19620512,  136,    0
  1825,  5803,19620513,  152,    0
  1825,  5803,19620514,  131,    0
  1825,  5803,19620515,  125,    0
  1825,  5803,19620516,  119,    0
  1825,  5803,19620517,  154,    0
  1825,  5803,19620518,  121,    0
  1825,  5803,19620519,  141,    0
  1825,  5803,19620520,  116,    0
  1825,  5803,19620521,  130,    0
  1825,  5803,19620522,  128,    0
  1825,  5803,19620523,   98,    0
  1825,  5803,19620524,   98,    0
  1825,  5803,19620525,   93,    0
  1825,  5803,19620526,  129,    0
  1825,  5803,19620527,  103,    0
  1825,  5803,19620528,  107,    0
  1825,  5803,19620529,  122,    0
  1825,  5803,19620530,   89,    0
  1825,  5803,19620531,  140,    0
  1825,  5803,19620601,  126,    0
  1825,  5803,19620602,  154,    0
  1825,  5803,19620603,  192,    0
  1825,  5803,19620604,  205,    0
  1825,  5803,19620605,  195,    0
  1825,  5803,19620606,  244,    0
  1825,  5803,19620607,  184,    0
  1825,  5803,19620608,  207,    0
  1825,  5803,19620609,  130,    1
  1825,  5803,19620610,  163,    0
  1825,  5803,19620611,  202,    0
  1825,  5803,19620612,  168,    0
  1825,  5803,19620613,  181,    0
  1825,  5803,19620614,  164,    0
  1825,  5803,19620615,  195,    0
  1825,  5803,19620616,  194,    0
  1825,  5803,19620617,  179,    0
  1825,  5803,19620618,  175,    0
  1825,  5803,19620619,  175,    0
  1825,  5803,19620620,  188,    0
  1825,  5803,19620621,  194,    0
  1825,  5803,19620622,  182,    0
  1825,  5803,19620623,  150,    0
  1825,  5803,19620624,  164,    0
  1825,  5803,19620625,  123,    0
  1825,  5803,19620626,  150,    0
  1825,  5803,19620627,  134,    0
  1825,  5803,19620628,  148,    0
  1825,  5803,19620629,  176,    0
  1825,  5803,19620630,  219,    0
  1825,  5803,19620701,  150,    1
  1825,  5803,19620702,  121,    1
  1825,  5803,19620703,  106,    0
  1825,  5803,19620704,  130,    0
  1825,  5803,19620705,  146,    0
  1825,  5803,19620706,  149,    0
  1825,  5803,19620707,  138,    0
  1825,  5803,19620708,  119,    0
  1825,  5803,19620709,  133,    0
  1825,  5803,19620710,  134,    0
  1825,  5803,19620711,  153,    0
  1825,  5803,19620712,  140,    0
  1825,  5803,19620713,  121,    0
  1825,  5803,19620714,  144,    0
  1825,  5803,19620715,  123,    0
  1825,  5803,19620716,  124,    0
  1825,  5803,19620717,  119,    0
  1825,  5803,19620718,  182,    0
  1825,  5803,19620719,  185,    0
  1825,  5803,19620720,  122,    1
  1825,  5803,19620721,  151,    0
  1825,  5803,19620722,  156,    0
  1825,  5803,19620723,  151,    0
  1825,  5803,19620724,  144,    0
  1825,  5803,19620725,  149,    0
  1825,  5803,19620726,  156,    0
  1825,  5803,19620727,  201,    0
  1825,  5803,19620728,  194,    0
  1825,  5803,19620729,  205,    0
  1825,  5803,19620730,  211,    0
  1825,  5803,19620731,  160,    0
  1825,  5803,19620801,  168,    0
  1825,  5803,19620802,  145,    0
  1825,  5803,19620803,  185,    0
  1825,  5803,19620804,  173,    0
  1825,  5803,19620805,  143,    0
  1825,  5803,19620806,  127,    0
  1825,  5803,19620807,  168,    0
  1825,  5803,19620808,  146,    0
  1825,  5803,19620809,  164,    0
  1825,  5803,19620810,  196,    0
  1825,  5803,19620811,  167,    0
  1825,  5803,19620812,  174,    0
  1825,  5803,19620813,  173,    0
  1825,  5803,19620814,  127,    0
  1825,  5803,19620815,  119,    0
  1825,  5803,19620816,  134,    0
  1825,  5803,19620817,  166,    0
  1825,  5803,19620818,  161,    0
  1825,  5803,19620819,  171,    0
  1825,  5803,19620820,  168,    0
  1825,  5803,19620821,  167,    0
  1825,  5803,19620822,  146,    0
  1825,  5803,19620823,  172,    0
  1825,  5803,19620824,  174,    0
  1825,  5803,19620825,  126,    1
  1825,  5803,19620826,  150,    0
  1825,  5803,19620827,  171,    0
  1825,  5803,19620828,  185,    0
  1825,  5803,19620829,  170,    0
  1825,  5803,19620830,  155,    0
  1825,  5803,19620831,  192,    0
  1825,  5803,19620901,  196,    0
  1825,  5803,19620902,  140,    1
  1825,  5803,19620903,  173,    0
  1825,  5803,19620904,  139,    1
  1825,  5803,19620905,  126,    0
  1825,  5803,19620906,  124,    0
  1825,  5803,19620907,  141,    0
  1825,  5803,19620908,  130,    0
  1825,  5803,19620909,  129,    0
  1825,  5803,19620910,  100,    0
  1825,  5803,19620911,  128,    0
  1825,  5803,19620912,  143,    0
  1825,  5803,19620913,  143,    0
  1825,  5803,19620914,  158,    0
  1825,  5803,19620915,  146,    0
  1825,  5803,19620916,  108,    0
  1825,  5803,19620917,  156,    0
  1825,  5803,19620918,  111,    1
  1825,  5803,19620919,  121,    0
  1825,  5803,19620920,  131,    0
  1825,  5803,19620921,  132,    0
  1825,  5803,19620922,  150,    0
  1825,  5803,19620923,  142,    0
  1825,  5803,19620924,  129,    0
  1825,  5803,19620925,  126,    0
  1825,  5803,19620926,  146,    0
  1825,  5803,19620927,  129,    0
  1825,  5803,19620928,  140,    0
  1825,  5803,19620929,  139,    0
  1825,  5803,19620930,  150,    0
  1825,  5803,19621001,  150,    0
  1825,  5803,19621002,  167,    0
  1825,  5803,19621003,  146,    0
  1825,  5803,19621004,  177,    0
  1825,  5803,19621005,  162,    0
  1825,  5803,19621006,  150,    0
  1825,  5803,19621007,  133,    0
  1825,  5803,19621008,  113,    0
  1825,  5803,19621009,  119,    0
  1825,  5803,19621010,  106,    0
  1825,  5803,19621011,   97,    0
  1825,  5803,19621012,  128,    0
  1825,  5803,19621013,  127,    0
  1825,  5803,19621014,  163,    0
  1825,  5803,19621015,  155,    0
  1825,  5803,19621016,  167,    0
  1825,  5803,19621017,  166,    0
  1825,  5803,19621018,  144,    0
  1825,  5803,19621019,  131,    0
  1825,  5803,19621020,  135,    0
  1825,  5803,19621021,  119,    0
  1825,  5803,19621022,  127,    0
  1825,  5803,19621023,  130,    0
  1825,  5803,19621024,  138,    0
  1825,  5803,19621025,   56,    1
  1825,  5803,19621026,  106,    0
  1825,  5803,19621027,   79,    0
  1825,  5803,19621028,   73,    0
  1825,  5803,19621029,   91,    0
  1825,  5803,19621030,   74,    0
  1825,  5803,19621031,   82,    0
  1825,  5803,19621101,  101,    0
  1825,  5803,19621102,   86,    0
  1825,  5803,19621103,  102,    0
  1825,  5803,19621104,  114,    0
  1825,  5803,19621105,  104,    0
  1825,  5803,19621106,  111,    0
  1825,  5803,19621107,  111,    0
  1825,  5803,19621108,   99,    0
  1825,  5803,19621109,   85,    1
  1825,  5803,19621110,   74,    1
  1825,  5803,19621111,   74,    0
  1825,  5803,19621112,   88,    0
  1825,  5803,19621113,   72,    0
  1825,  5803,19621114,   17,    1
  1825,  5803,19621115,   32,    0
  1825,  5803,19621116,   18,    0
  1825,  5803,19621117,   14,    0
  1825,  5803,19621118,    5,    0
  1825,  5803,19621119,   20,    0
  1825,  5803,19621120,   26,    0
  1825,  5803,19621121,   36,    0
  1825,  5803,19621122,   56,    0
  1825,  5803,19621123,   66,    0
  1825,  5803,19621124,   91,    0
  1825,  5803,19621125,  112,    0
  1825,  5803,19621126,   95,    0
  1825,  5803,19621127,  108,    0
  1825,  5803,19621128,   80,    0
  1825,  5803,19621129,   57,    1
  1825,  5803,19621130,   61,    0
  1825,  5803,19621201,   56,    0
  1825,  5803,19621202,  100,    0
  1825,  5803,19621203,   92,    0
  1825,  5803,19621204,   58,    0
  1825,  5803,19621205,   81,    0
  1825,  5803,19621206,   92,    0
  1825,  5803,19621207,   93,    0
  1825,  5803,19621208,   62,    1
  1825,  5803,19621209,   83,    0
  1825,  5803,19621210,   78,    0
  1825,  5803,19621211,   37,    1
  1825,  5803,19621212,   70,    0
  1825,  5803,19621213,   99,    0
  1825,  5803,19621214,   90,    0
  1825,  5803,19621215,   41,    1
  1825,  5803,19621216,   39,    0
  1825,  5803,19621217,   40,    0
  1825,  5803,19621218,   51,    0
  1825,  5803,19621219,   61,    0
  1825,  5803,19621220,   54,    0
  1825,  5803,19621221,   33,    1
  1825,  5803,19621222,   28,    0
  1825,  5803,19621223,   46,    0
  1825,  5803,19621224,   56,    0
  1825,  5803,19621225,   13,    1
  1825,  5803,19621226,   16,    0
  1825,  5803,19621227,    7,    0
  1825,  5803,19621228,    5,    0
  1825,  5803,19621229,   17,    0
  1825,  5803,19621230,   25,    0
  1825,  5803,19621231,   30,    0
  1825,  5803,19630101,   26,    0
  1825,  5803,19630102,   24,    0
  1825,  5803,19630103,   29,    0
  1825,  5803,19630104,   23,    0
  1825,  5803,19630105,  -10,    1
  1825,  5803,19630106,   -4,    0
  1825,  5803,19630107,   23,    0
  1825,  5803,19630108,   -3,    0
  1825,  5803,19630109,    2,    0
  1825,  5803,19630110,   -6,    0
  1825,  5803,19630111,   -6,    0
  1825,  5803,19630112,   22,    0
  1825,  5803,19630113,   27,    0
  1825,  5803,19630114,   29,    0
  1825,  5803,19630115,   -7,    1
  1825,  5803,19630116,  -26,    1
  1825,  5803,19630117,   32,    0
  1825,  5803,19630118,   40,    0
  1825,  5803,19630119,   37,    0
  1825,  5803,19630120,   16,    1
  1825,  5803,19630121,   -2,    1
  1825,  5803,19630122,   12,    0
  1825,  5803,19630123,   41,    0
  1825,  5803,19630124,   51,    0
  1825,  5803,19630125,   50,    0
  1825,  5803,19630126,   49,    0
  1825,  5803,19630127,   43,    0
  1825,  5803,19630128,   43,    0
  1825,  5803,19630129,   36,    0
  1825,  5803,19630130,   18,    0
  1825,  5803,19630131,   15,    0
  1825,  5803,19630201,   11,    0
  1825,  5803,19630202,   18,    0
  1825,  5803,19630203,    0,    0
  1825,  5803,19630204,   25,    0
  1825,  5803,19630205,   20,    0
  1825,  5803,19630206,   28,    0
  1825,  5803,19630207,   22,    0
  1825,  5803,19630208,   33,    0
  1825,  5803,19630209,   18,    0
  1825,  5803,19630210,   16,    0
  1825,  5803,19630211,   11,    0
  1825,  5803,19630212,   32,    0
  1825,  5803,19630213,   30,    0
  1825,  5803,19630214,   24,    0
  1825,  5803,19630215,   25,    0
  1825,  5803,19630216,   10,    0
  1825,  5803,19630217,   15,    0
  1825,  5803,19630218,   27,    0
  1825,  5803,19630219,   22,    0
  1825,  5803,19630220,   23,    0
  1825,  5803,19630221,   70,    0
  1825,  5803,19630222,   39,    0
  1825,  5803,19630223,   21,    0
  1825,  5803,19630224,   36,    0
  1825,  5803,19630225,   31,    0
  1825,  5803,19630226,   43,    0
  1825,  5803,19630227,   42,    0
  1825,  5803,19630228,   44,    0
  1825,  5803,19630301,   40,    0
  1825,  5803,19630302,   61,    0
  1825,  5803,19630303,   50,    0
  1825,  5803,19630304,   84,    0
  1825,  5803,19630305,  119,    0
  1825,  5803,19630306,   91,    0
  1825,  5803,19630307,   63,    1
  1825,  5803,19630308,   81,    0
  1825,  5803,19630309,   48,    1
  1825,  5803,19630310,   99,    0
  1825,  5803,19630311,   63,    0
  1825,  5803,19630312,   68,    0
  1825,  5803,19630313,   76,    0
  1825,  5803,19630314,   96,    0
  1825,  5803,19630315,   77,    0
  1825,  5803,19630316,  109,    0
  1825,  5803,19630317,   70,    1
  1825,  5803,19630318,  121,    0
  1825,  5803,19630319,   69,    1
  1825,  5803,19630320,   45,    0
  1825,  5803,19630321,   80,    0
  1825,  5803,19630322,  114,    0
  1825,  5803,19630323,   87,    0
  1825,  5803,19630324,   98,    0
  1825,  5803,19630325,   96,    0
  1825,  5803,19630326,   90,    0
  1825,  5803,19630327,   81,    0
  1825,  5803,19630328,   59,    0
  1825,  5803,19630329,   51,    0
  1825,  5803,19630330,   61,    0
  1825,  5803,19630331,  117,    0
  1825,  5803,19630401,  131,    0
  1825,  5803,19630402,   86,    0
  1825,  5803,19630403,   71,    0
  1825,  5803,19630404,   64,    0
  1825,  5803,19630405,   49,    0
  1825,  5803,19630406,   68,    0
  1825,  5803,19630407,   71,    0
  1825,  5803,19630408,   61,    0
  1825,  5803,19630409,   90,    0
  1825,  5803,19630410,   87,    0
  1825,  5803,19630411,   64,    0
  1825,  5803,19630412,   87,    0
  1825,  5803,19630413,  125,    0
  1825,  5803,19630414,  121,    0
  1825,  5803,19630415,   81,    0
  1825,  5803,19630416,   69,    0
  1825,  5803,19630417,  109,    0
  1825,  5803,19630418,  140,    0
  1825,  5803,19630419,   98,    0
  1825,  5803,19630420,  119,    0
  1825,  5803,19630421,  146,    0
  1825,  5803,19630422,  146,    0
  1825,  5803,19630423,   59,    1
  1825,  5803,19630424,  125,    0
  1825,  5803,19630425,  151,    0
  1825,  5803,19630426,  166,    0
  1825,  5803,19630427,  159,    0
  1825,  5803,19630428,  165,    0
  1825,  5803,19630429,  119,    0
  1825,  5803,19630430,   99,    0
  1825,  5803,19630501,   78,    0
  1825,  5803,19630502,  105,    0
  1825,  5803,19630503,  115,    0
