EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 11-07-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 SS   : Sunshine in 0.1 Hours
30-34 Q_SS : quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DYCE, UNITED KINGDOM (STAID: 1825)
Blended and updated with sources:16434 903091 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   SS, Q_SS
  1825, 16434,20060804,   24,    0
  1825, 16434,20060805,   74,    0
  1825, 16434,20060806,   24,    0
  1825, 16434,20060807,   64,    0
  1825, 16434,20060808,   12,    0
  1825, 16434,20060809,   43,    0
  1825, 16434,20060810,   10,    0
  1825, 16434,20060811,    9,    0
  1825, 16434,20060812,    2,    0
  1825, 16434,20060813,    0,    0
  1825, 16434,20060814,    8,    0
  1825, 16434,20060815,    1,    0
  1825, 16434,20060816,    0,    0
  1825, 16434,20060817,   42,    0
  1825, 16434,20060818,    0,    0
  1825, 16434,20060819,   65,    0
  1825, 16434,20060820,    1,    0
  1825, 16434,20060821,   21,    0
  1825, 16434,20060822,   34,    0
  1825, 16434,20060823,   32,    0
  1825, 16434,20060824,   25,    0
  1825, 16434,20060825,   36,    0
  1825, 16434,20060826,   29,    0
  1825, 16434,20060827,   24,    0
  1825, 16434,20060828,   55,    0
  1825, 16434,20060829,   29,    0
  1825, 16434,20060830,   59,    0
  1825, 16434,20060831,   35,    0
  1825, 16434,20060901,   65,    0
  1825, 16434,20060902,   17,    0
  1825, 16434,20060903,   26,    0
  1825, 16434,20060904,   52,    0
  1825, 16434,20060905,    0,    0
  1825, 16434,20060906,   65,    0
  1825, 16434,20060907,   45,    0
  1825, 16434,20060908,  118,    0
  1825, 16434,20060909,  117,    0
  1825, 16434,20060910,   76,    0
  1825, 16434,20060911,   53,    0
  1825, 16434,20060912,   35,    0
  1825, 16434,20060913,   22,    0
  1825, 16434,20060914,    0,    0
  1825, 16434,20060915,    4,    0
  1825, 16434,20060916,    0,    0
  1825, 16434,20060917,   64,    0
  1825, 16434,20060918,   77,    0
  1825, 16434,20060919,   61,    0
  1825, 16434,20060920,    2,    0
  1825, 16434,20060921,   53,    0
  1825, 16434,20060922,   19,    0
  1825, 16434,20060923,   59,    0
  1825, 16434,20060924,    0,    0
  1825, 16434,20060925,   17,    0
  1825, 16434,20060926,   25,    0
  1825, 16434,20060927,   11,    0
  1825, 16434,20060928,   41,    0
  1825, 16434,20060929,    3,    0
  1825, 16434,20060930,   99,    0
  1825, 16434,20061001,    0,    0
  1825, 16434,20061002,    0,    0
  1825, 16434,20061003,   18,    0
  1825, 16434,20061004,   82,    0
  1825, 16434,20061005,   15,    0
  1825, 16434,20061006,   31,    0
  1825, 16434,20061007,   44,    0
  1825, 16434,20061008,   15,    0
  1825, 16434,20061009,   65,    0
  1825, 16434,20061010,   49,    0
  1825, 16434,20061011,    0,    0
  1825, 16434,20061012,   51,    0
  1825, 16434,20061013,   86,    0
  1825, 16434,20061014,   10,    0
  1825, 16434,20061015,    0,    0
  1825, 16434,20061016,    1,    0
  1825, 16434,20061017,    0,    0
  1825, 16434,20061018,    0,    0
  1825, 16434,20061019,    0,    0
  1825, 16434,20061020,    0,    0
  1825, 16434,20061021,    1,    0
  1825, 16434,20061022,   70,    0
  1825, 16434,20061023,   13,    0
  1825, 16434,20061024,    0,    0
  1825, 16434,20061025,    1,    0
  1825, 16434,20061026,   17,    0
  1825, 16434,20061027,    0,    0
  1825, 16434,20061028,   24,    0
  1825, 16434,20061029,    6,    0
  1825, 16434,20061030,   71,    0
  1825, 16434,20061031,   25,    0
  1825, 16434,20061101,   20,    0
  1825, 16434,20061102,   60,    0
  1825, 16434,20061103,   72,    0
  1825, 16434,20061104,    0,    0
  1825, 16434,20061105,    0,    0
  1825, 16434,20061106,   61,    0
  1825, 16434,20061107,    3,    0
  1825, 16434,20061108,   15,    0
  1825, 16434,20061109,   59,    0
  1825, 16434,20061110,    0,    0
  1825, 16434,20061111,   40,    0
  1825, 16434,20061112,    0,    0
  1825, 16434,20061113,   67,    0
  1825, 16434,20061114,   65,    0
  1825, 16434,20061115,    0,    0
  1825, 16434,20061116,    7,    0
  1825, 16434,20061117,    0,    0
  1825, 16434,20061118,   22,    0
  1825, 16434,20061119,   38,    0
  1825, 16434,20061120,   46,    0
  1825, 16434,20061121,   42,    0
  1825, 16434,20061122,   26,    0
  1825, 16434,20061123,    8,    0
  1825, 16434,20061124,   57,    0
  1825, 16434,20061125,    3,    0
  1825, 16434,20061126,   51,    0
  1825, 16434,20061127,   14,    0
  1825, 16434,20061128,   25,    0
  1825, 16434,20061129,   49,    0
  1825, 16434,20061130,    0,    0
  1825, 16434,20061201,   41,    0
  1825, 16434,20061202,   29,    0
  1825, 16434,20061203,   11,    0
  1825, 16434,20061204,   49,    0
  1825, 16434,20061205,   38,    0
  1825, 16434,20061206,   52,    0
  1825, 16434,20061207,    2,    0
  1825, 16434,20061208,    1,    0
  1825, 16434,20061209,   51,    0
  1825, 16434,20061210,    0,    0
  1825, 16434,20061211,   49,    0
  1825, 16434,20061212,   23,    0
  1825, 16434,20061213,    0,    0
  1825, 16434,20061214,    9,    0
  1825, 16434,20061215,    0,    0
  1825, 16434,20061216,   35,    0
  1825, 16434,20061217,   47,    0
  1825, 16434,20061218,   36,    0
  1825, 16434,20061219,   45,    0
  1825, 16434,20061220,   47,    0
  1825, 16434,20061221,   41,    0
  1825, 16434,20061222,    1,    0
  1825, 16434,20061223,   48,    0
  1825, 16434,20061224,   49,    0
  1825, 16434,20061225,   49,    0
  1825, 16434,20061226,   49,    0
  1825, 16434,20061227,   24,    0
  1825, 16434,20061228,   19,    0
  1825, 16434,20061229,    0,    0
  1825, 16434,20061230,   35,    0
  1825, 16434,20061231,    0,    0
  1825, 16434,20070101,   23,    0
  1825, 16434,20070102,   39,    0
  1825, 16434,20070103,    0,    0
  1825, 16434,20070104,   27,    0
  1825, 16434,20070105,   35,    0
  1825, 16434,20070106,   19,    0
  1825, 16434,20070107,   22,    0
  1825, 16434,20070108,    0,    0
  1825, 16434,20070109,   52,    0
  1825, 16434,20070110,   12,    0
  1825, 16434,20070111,   41,    0
  1825, 16434,20070112,   28,    0
  1825, 16434,20070113,    0,    0
  1825, 16434,20070114,   35,    0
  1825, 16434,20070115,    0,    0
  1825, 16434,20070116,   46,    0
  1825, 16434,20070117,   55,    0
  1825, 16434,20070118,    2,    0
  1825, 16434,20070119,   27,    0
  1825, 16434,20070120,    7,    0
  1825, 16434,20070121,    0,    0
  1825, 16434,20070122,   17,    0
  1825, 16434,20070123,    8,    0
  1825, 16434,20070124,   20,    0
  1825, 16434,20070125,   18,    0
  1825, 16434,20070126,    0,    0
  1825, 16434,20070127,   13,    0
  1825, 16434,20070128,    4,    0
  1825, 16434,20070129,    7,    0
  1825, 16434,20070130,   13,    0
  1825, 16434,20070131,    0,    0
  1825, 16434,20070201,    5,    0
  1825, 16434,20070202,   63,    0
  1825, 16434,20070203,   62,    0
  1825, 16434,20070204,    2,    0
  1825, 16434,20070205,   19,    0
  1825, 16434,20070206,   51,    0
  1825, 16434,20070207,   66,    0
  1825, 16434,20070208,   25,    0
  1825, 16434,20070209,   12,    0
  1825, 16434,20070210,    0,    0
  1825, 16434,20070211,    0,    0
  1825, 16434,20070212,    0,    0
  1825, 16434,20070213,   66,    0
  1825, 16434,20070214,   45,    0
  1825, 16434,20070215,   23,    0
  1825, 16434,20070216,    0,    0
  1825, 16434,20070217,   73,    0
  1825, 16434,20070218,   40,    0
  1825, 16434,20070219,    0,    0
  1825, 16434,20070220,   33,    0
  1825, 16434,20070221,    0,    0
  1825, 16434,20070222,    0,    0
  1825, 16434,20070223,    0,    0
  1825, 16434,20070224,    0,    0
  1825, 16434,20070225,    0,    0
  1825, 16434,20070226,   29,    0
  1825, 16434,20070227,    2,    0
  1825, 16434,20070228,    1,    0
  1825, 16434,20070301,   20,    0
  1825, 16434,20070302,   55,    0
  1825, 16434,20070303,   85,    0
  1825, 16434,20070304,    0,    0
  1825, 16434,20070305,   56,    0
  1825, 16434,20070306,   52,    0
  1825, 16434,20070307,   50,    0
  1825, 16434,20070308,   65,    0
  1825, 16434,20070309,   84,    0
  1825, 16434,20070310,   56,    0
  1825, 16434,20070311,    0,    0
  1825, 16434,20070312,   83,    0
  1825, 16434,20070313,   81,    0
  1825, 16434,20070314,    0,    0
  1825, 16434,20070315,   29,    0
  1825, 16434,20070316,    3,    0
  1825, 16434,20070317,   22,    0
  1825, 16434,20070318,   44,    0
  1825, 16434,20070319,   50,    0
  1825, 16434,20070320,   52,    0
  1825, 16434,20070321,   49,    0
  1825, 16434,20070322,   62,    0
  1825, 16434,20070323,   43,    0
  1825, 16434,20070324,   49,    0
  1825, 16434,20070325,   55,    0
  1825, 16434,20070326,   30,    0
  1825, 16434,20070327,   36,    0
  1825, 16434,20070328,   68,    0
  1825, 16434,20070329,    0,    0
  1825, 16434,20070330,   44,    0
  1825, 16434,20070331,   76,    0
  1825, 16434,20070401,  114,    0
  1825, 16434,20070402,   10,    0
  1825, 16434,20070403,   39,    0
  1825, 16434,20070404,  116,    0
  1825, 16434,20070405,  105,    0
  1825, 16434,20070406,   28,    0
  1825, 16434,20070407,   57,    0
  1825, 16434,20070408,   56,    0
  1825, 16434,20070409,   53,    0
  1825, 16434,20070410,   21,    0
  1825, 16434,20070411,   36,    0
  1825, 16434,20070412,   86,    0
  1825, 16434,20070413,   61,    0
  1825, 16434,20070414,  104,    0
  1825, 16434,20070415,   89,    0
  1825, 16434,20070416,   64,    0
  1825, 16434,20070417,   50,    0
  1825, 16434,20070418,   46,    0
  1825, 16434,20070419,   37,    0
  1825, 16434,20070420,    0,    0
  1825, 16434,20070421,    1,    0
  1825, 16434,20070422,   30,    0
  1825, 16434,20070423,    7,    0
  1825, 16434,20070424,   88,    0
  1825, 16434,20070425,   61,    0
  1825, 16434,20070426,   84,    0
  1825, 16434,20070427,  102,    0
  1825, 16434,20070428,  103,    0
  1825, 16434,20070429,   34,    0
  1825, 16434,20070430,  112,    0
  1825, 16434,20070501,   85,    0
  1825, 16434,20070502,   74,    0
  1825, 16434,20070503,   71,    0
  1825, 16434,20070504,    0,    0
  1825, 16434,20070505,   75,    0
  1825, 16434,20070506,  114,    0
  1825, 16434,20070507,   50,    0
  1825, 16434,20070508,   58,    0
  1825, 16434,20070509,    6,    0
  1825, 16434,20070510,    0,    0
  1825, 16434,20070511,    8,    0
  1825, 16434,20070512,    9,    0
  1825, 16434,20070513,    0,    0
  1825, 16434,20070514,   63,    0
  1825, 16434,20070515,   60,    0
  1825, 16434,20070516,   19,    0
  1825, 16434,20070517,   17,    0
  1825, 16434,20070518,   60,    0
  1825, 16434,20070519,   94,    0
  1825, 16434,20070520,   43,    0
  1825, 16434,20070521,  131,    0
  1825, 16434,20070522,   84,    0
  1825, 16434,20070523,   74,    0
  1825, 16434,20070524,   15,    0
  1825, 16434,20070525,   59,    0
  1825, 16434,20070526,   87,    0
  1825, 16434,20070527,   52,    0
  1825, 16434,20070528,   20,    0
  1825, 16434,20070529,    0,    0
  1825, 16434,20070530,   18,    0
  1825, 16434,20070531,  122,    0
  1825, 16434,20070601,  129,    0
  1825, 16434,20070602,    6,    0
  1825, 16434,20070603,    0,    0
  1825, 16434,20070604,   14,    0
  1825, 16434,20070605,    5,    0
  1825, 16434,20070606,    0,    0
  1825, 16434,20070607,    1,    0
  1825, 16434,20070608,    1,    0
  1825, 16434,20070609,   11,    0
  1825, 16434,20070610,    0,    0
  1825, 16434,20070611,   10,    0
  1825, 16434,20070612,    0,    0
  1825, 16434,20070613,   13,    0
  1825, 16434,20070614,  115,    0
  1825, 16434,20070615,   16,    0
  1825, 16434,20070616,    0,    0
  1825, 16434,20070617,    0,    0
  1825, 16434,20070618,    1,    0
  1825, 16434,20070619,   36,    0
  1825, 16434,20070620,    0,    0
  1825, 16434,20070621,   32,    0
  1825, 16434,20070622,   11,    0
  1825, 16434,20070623,    1,    0
  1825, 16434,20070624,    0,    0
  1825, 16434,20070625,    7,    0
  1825, 16434,20070626,  116,    0
  1825, 16434,20070627,   51,    0
  1825, 16434,20070628,   52,    0
  1825, 16434,20070629,   64,    0
  1825, 16434,20070630,   98,    0
  1825, 16434,20070701,    1,    0
  1825, 16434,20070702,   30,    0
  1825, 16434,20070703,   79,    0
  1825, 16434,20070704,   12,    0
  1825, 16434,20070705,   13,    0
  1825, 16434,20070706,   16,    0
  1825, 16434,20070707,    0,    0
  1825, 16434,20070708,   68,    0
  1825, 16434,20070709,  149,    0
  1825, 16434,20070710,   37,    0
  1825, 16434,20070711,    8,    0
  1825, 16434,20070712,    0,    0
  1825, 16434,20070713,    1,    0
  1825, 16434,20070714,   23,    0
  1825, 16434,20070715,  111,    0
  1825, 16434,20070716,   15,    0
  1825, 16434,20070717,   15,    0
  1825, 16434,20070718,    0,    0
  1825, 16434,20070719,    0,    0
  1825, 16434,20070720,   12,    0
  1825, 16434,20070721,    0,    0
  1825, 16434,20070722,    1,    0
  1825, 16434,20070723,   23,    0
  1825, 16434,20070724,   46,    0
  1825, 16434,20070725,   44,    0
  1825, 16434,20070726,   55,    0
  1825, 16434,20070727,   75,    0
  1825, 16434,20070728,   31,    0
  1825, 16434,20070729,   56,    0
  1825, 16434,20070730,   64,    0
  1825, 16434,20070731,   48,    0
  1825, 16434,20070801,   23,    0
  1825, 16434,20070802,   38,    0
  1825, 16434,20070803,   14,    0
  1825, 16434,20070804,   42,    0
  1825, 16434,20070805,    6,    0
  1825, 16434,20070806,   15,    0
  1825, 16434,20070807,   43,    0
  1825, 16434,20070808,  129,    0
  1825, 16434,20070809,   95,    0
  1825, 16434,20070810,   61,    0
  1825, 16434,20070811,    0,    0
  1825, 16434,20070812,   23,    0
  1825, 16434,20070813,   89,    0
  1825, 16434,20070814,   10,    0
  1825, 16434,20070815,   41,    0
  1825, 16434,20070816,   35,    0
  1825, 16434,20070817,   29,    0
  1825, 16434,20070818,    0,    0
  1825, 16434,20070819,   14,    0
  1825, 16434,20070820,   13,    0
  1825, 16434,20070821,    2,    0
  1825, 16434,20070822,   77,    0
  1825, 16434,20070823,   99,    0
  1825, 16434,20070824,   94,    0
  1825, 16434,20070825,   39,    0
  1825, 16434,20070826,   61,    0
  1825, 16434,20070827,   59,    0
  1825, 16434,20070828,   28,    0
  1825, 16434,20070829,    4,    0
  1825, 16434,20070830,    8,    0
  1825, 16434,20070831,    5,    0
  1825, 16434,20070901,   50,    0
  1825, 16434,20070902,   44,    0
  1825, 16434,20070903,   50,    0
  1825, 16434,20070904,   46,    0
  1825, 16434,20070905,    4,    0
  1825, 16434,20070906,   33,    0
  1825, 16434,20070907,   84,    0
  1825, 16434,20070908,   28,    0
  1825, 16434,20070909,    7,    0
  1825, 16434,20070910,   17,    0
  1825, 16434,20070911,    1,    0
  1825, 16434,20070912,    1,    0
  1825, 16434,20070913,   26,    0
  1825, 16434,20070914,   64,    0
  1825, 16434,20070915,    0,    0
  1825, 16434,20070916,    4,    0
  1825, 16434,20070917,   18,    0
  1825, 16434,20070918,    4,    0
  1825, 16434,20070919,   60,    0
  1825, 16434,20070920,   13,    0
  1825, 16434,20070921,   39,    0
  1825, 16434,20070922,   26,    0
  1825, 16434,20070923,   50,    0
  1825, 16434,20070924,   12,    0
  1825, 16434,20070925,   15,    0
  1825, 16434,20070926,   34,    0
  1825, 16434,20070927,    0,    0
  1825, 16434,20070928,    0,    0
  1825, 16434,20070929,   55,    0
  1825, 16434,20070930,   72,    0
  1825, 16434,20071001,   82,    0
  1825, 16434,20071002,  103,    0
  1825, 16434,20071003,    4,    0
  1825, 16434,20071004,    0,    0
  1825, 16434,20071005,   86,    0
  1825, 16434,20071006,   42,    0
  1825, 16434,20071007,   53,    0
  1825, 16434,20071008,    4,    0
  1825, 16434,20071009,    0,    0
  1825, 16434,20071010,    1,    0
  1825, 16434,20071011,   47,    0
  1825, 16434,20071012,   12,    0
  1825, 16434,20071013,   33,    0
  1825, 16434,20071014,   27,    0
  1825, 16434,20071015,   11,    0
  1825, 16434,20071016,   85,    0
  1825, 16434,20071017,   67,    0
  1825, 16434,20071018,   10,    0
  1825, 16434,20071019,   56,    0
  1825, 16434,20071020,   73,    0
  1825, 16434,20071021,    1,    0
  1825, 16434,20071022,    1,    0
  1825, 16434,20071023,   88,    0
  1825, 16434,20071024,   82,    0
  1825, 16434,20071025,   73,    0
  1825, 16434,20071026,    0,    0
  1825, 16434,20071027,    3,    0
  1825, 16434,20071028,   60,    0
  1825, 16434,20071029,   71,    0
  1825, 16434,20071030,    5,    0
  1825, 16434,20071031,    5,    0
  1825, 16434,20071101,    0,    0
  1825, 16434,20071102,   22,    0
  1825, 16434,20071103,   37,    0
  1825, 16434,20071104,   22,    0
  1825, 16434,20071105,   27,    0
  1825, 16434,20071106,   29,    0
  1825, 16434,20071107,    3,    0
  1825, 16434,20071108,   50,    0
  1825, 16434,20071109,   41,    0
  1825, 16434,20071110,    0,    0
  1825, 16434,20071111,   38,    0
  1825, 16434,20071112,   32,    0
  1825, 16434,20071113,   38,    0
  1825, 16434,20071114,   56,    0
  1825, 16434,20071115,   34,    0
  1825, 16434,20071116,   65,    0
  1825, 16434,20071117,   14,    0
  1825, 16434,20071118,    0,    0
  1825, 16434,20071119,    0,    0
  1825, 16434,20071120,    0,    0
  1825, 16434,20071121,    0,    0
  1825, 16434,20071122,    0,    0
  1825, 16434,20071123,   25,    0
  1825, 16434,20071124,   25,    0
  1825, 16434,20071125,    2,    0
  1825, 16434,20071126,    0,    0
  1825, 16434,20071127,    0,    0
  1825, 16434,20071128,    0,    0
  1825, 16434,20071129,   54,    0
  1825, 16434,20071130,    0,    0
  1825, 16434,20071201,   19,    0
  1825, 16434,20071202,   50,    0
  1825, 16434,20071203,   51,    0
  1825, 16434,20071204,    0,    0
  1825, 16434,20071205,   39,    0
  1825, 16434,20071206,    0,    0
  1825, 16434,20071207,    0,    0
  1825, 16434,20071208,    0,    0
  1825, 16434,20071209,    0,    0
  1825, 16434,20071210,   43,    0
  1825, 16434,20071211,   42,    0
  1825, 16434,20071212,    2,    0
  1825, 16434,20071213,    1,    0
  1825, 16434,20071214,   12,    0
  1825, 16434,20071215,   28,    0
  1825, 16434,20071216,   42,    0
  1825, 16434,20071217,   49,    0
  1825, 16434,20071218,    1,    0
  1825, 16434,20071219,   47,    0
  1825, 16434,20071220,   12,    0
  1825, 16434,20071221,    0,    0
  1825, 16434,20071222,    2,    0
  1825, 16434,20071223,   27,    0
  1825, 16434,20071224,    2,    0
  1825, 16434,20071225,   49,    0
  1825, 16434,20071226,    1,    0
  1825, 16434,20071227,    1,    0
  1825, 16434,20071228,   20,    0
  1825, 16434,20071229,   27,    0
  1825, 16434,20071230,   47,    0
  1825, 16434,20071231,    0,    0
  1825, 16434,20080101,    0,    0
  1825, 16434,20080102,    0,    0
  1825, 16434,20080103,    0,    0
  1825, 16434,20080104,    0,    0
  1825, 16434,20080105,    1,    0
  1825, 16434,20080106,   45,    0
  1825, 16434,20080107,    4,    0
  1825, 16434,20080108,    9,    0
  1825, 16434,20080109,   35,    0
  1825, 16434,20080110,    0,    0
  1825, 16434,20080111,   39,    0
  1825, 16434,20080112,   14,    0
  1825, 16434,20080113,    0,    0
  1825, 16434,20080114,   21,    0
  1825, 16434,20080115,    0,    0
  1825, 16434,20080116,    1,    0
  1825, 16434,20080117,    0,    0
  1825, 16434,20080118,    0,    0
  1825, 16434,20080119,   46,    0
  1825, 16434,20080120,   34,    0
  1825, 16434,20080121,    0,    0
  1825, 16434,20080122,    0,    0
  1825, 16434,20080123,   20,    0
  1825, 16434,20080124,   35,    0
  1825, 16434,20080125,   25,    0
  1825, 16434,20080126,    0,    0
  1825, 16434,20080127,   10,    0
  1825, 16434,20080128,   16,    0
  1825, 16434,20080129,    0,    0
  1825, 16434,20080130,   37,    0
  1825, 16434,20080131,   53,    0
  1825, 16434,20080201,    0,    0
  1825, 16434,20080202,   48,    0
  1825, 16434,20080203,    0,    0
  1825, 16434,20080204,   12,    0
  1825, 16434,20080205,    0,    0
  1825, 16434,20080206,   74,    0
  1825, 16434,20080207,    0,    0
  1825, 16434,20080208,   37,    0
  1825, 16434,20080209,   37,    0
  1825, 16434,20080210,    0,    0
  1825, 16434,20080211,   80,    0
  1825, 16434,20080212,   82,    0
  1825, 16434,20080213,   74,    0
  1825, 16434,20080214,   29,    0
  1825, 16434,20080215,   37,    0
  1825, 16434,20080216,   84,    0
  1825, 16434,20080217,   68,    0
  1825, 16434,20080218,    0,    0
  1825, 16434,20080219,   72,    0
  1825, 16434,20080220,   21,    0
  1825, 16434,20080221,   11,    0
  1825, 16434,20080222,   47,    0
  1825, 16434,20080223,    4,    0
  1825, 16434,20080224,   61,    0
  1825, 16434,20080225,    0,    0
  1825, 16434,20080226,   85,    0
  1825, 16434,20080227,   80,    0
  1825, 16434,20080228,   15,    0
  1825, 16434,20080229,   14,    0
  1825, 16434,20080301,   78,    0
  1825, 16434,20080302,   42,    0
  1825, 16434,20080303,   76,    0
  1825, 16434,20080304,   60,    0
  1825, 16434,20080305,   49,    0
  1825, 16434,20080306,    3,    0
  1825, 16434,20080307,   59,    0
  1825, 16434,20080308,   46,    0
  1825, 16434,20080309,   54,    0
  1825, 16434,20080310,    1,    0
  1825, 16434,20080311,   20,    0
  1825, 16434,20080312,   38,    0
  1825, 16434,20080313,   29,    0
  1825, 16434,20080314,   82,    0
  1825, 16434,20080315,   63,    0
  1825, 16434,20080316,   12,    0
  1825, 16434,20080317,    9,    0
  1825, 16434,20080318,   17,    0
  1825, 16434,20080319,   48,    0
  1825, 16434,20080320,   24,    0
  1825, 16434,20080321,   13,    0
  1825, 16434,20080322,   45,    0
  1825, 16434,20080323,   22,    0
  1825, 16434,20080324,   55,    0
  1825, 16434,20080325,   74,    0
  1825, 16434,20080326,   52,    0
  1825, 16434,20080327,    3,    0
  1825, 16434,20080328,    3,    0
  1825, 16434,20080329,   47,    0
  1825, 16434,20080330,   56,    0
  1825, 16434,20080331,   97,    0
  1825, 16434,20080401,   52,    0
  1825, 16434,20080402,   75,    0
  1825, 16434,20080403,   32,    0
  1825, 16434,20080404,   60,    0
  1825, 16434,20080405,   43,    0
  1825, 16434,20080406,   36,    0
  1825, 16434,20080407,   45,    0
  1825, 16434,20080408,    0,    0
  1825, 16434,20080409,   33,    0
  1825, 16434,20080410,    3,    0
  1825, 16434,20080411,   35,    0
  1825, 16434,20080412,    9,    0
  1825, 16434,20080413,   42,    0
  1825, 16434,20080414,   77,    0
  1825, 16434,20080415,   10,    0
  1825, 16434,20080416,   51,    0
  1825, 16434,20080417,   78,    0
  1825, 16434,20080418,  108,    0
  1825, 16434,20080419,   82,    0
  1825, 16434,20080420,  127,    0
  1825, 16434,20080421,   88,    0
  1825, 16434,20080422,   29,    0
  1825, 16434,20080423,    0,    0
  1825, 16434,20080424,   40,    0
  1825, 16434,20080425,   52,    0
  1825, 16434,20080426,   56,    0
  1825, 16434,20080427,   92,    0
  1825, 16434,20080428,    0,    0
  1825, 16434,20080429,  114,    0
  1825, 16434,20080430,    0,    0
  1825, 16434,20080501,    1,    0
  1825, 16434,20080502,   99,    0
  1825, 16434,20080503,   55,    0
  1825, 16434,20080504,   17,    0
  1825, 16434,20080505,  122,    0
  1825, 16434,20080506,   92,    0
  1825, 16434,20080507,  140,    0
  1825, 16434,20080508,  141,    0
  1825, 16434,20080509,  114,    0
  1825, 16434,20080510,    5,    0
  1825, 16434,20080511,    0,    0
  1825, 16434,20080512,   19,    0
  1825, 16434,20080513,   97,    0
  1825, 16434,20080514,   66,    0
  1825, 16434,20080515,    0,    0
  1825, 16434,20080516,   36,    0
  1825, 16434,20080517,   60,    0
  1825, 16434,20080518,   91,    0
  1825, 16434,20080519,   91,    0
  1825, 16434,20080520,   70,    0
  1825, 16434,20080521,   26,    0
  1825, 16434,20080522,   39,    0
  1825, 16434,20080523,    2,    0
  1825, 16434,20080524,   58,    0
  1825, 16434,20080525,   94,    0
  1825, 16434,20080526,   69,    0
  1825, 16434,20080527,   11,    0
  1825, 16434,20080528,    0,    0
  1825, 16434,20080529,   31,    0
  1825, 16434,20080530,    0,    0
  1825, 16434,20080531,   44,    0
  1825, 16434,20080601,    4,    0
  1825, 16434,20080602,   40,    0
  1825, 16434,20080603,    0,    0
  1825, 16434,20080604,   91,    0
  1825, 16434,20080605,  117,    0
  1825, 16434,20080606,    1,    0
  1825, 16434,20080607,   59,    0
  1825, 16434,20080608,   84,    0
  1825, 16434,20080609,   79,    0
  1825, 16434,20080610,   49,    0
  1825, 16434,20080611,   26,    0
  1825, 16434,20080612,    7,    0
  1825, 16434,20080613,   41,    0
  1825, 16434,20080614,   50,    0
  1825, 16434,20080615,   51,    0
  1825, 16434,20080616,   62,    0
  1825, 16434,20080617,    1,    0
  1825, 16434,20080618,   72,    0
  1825, 16434,20080619,   50,    0
  1825, 16434,20080620,   58,    0
  1825, 16434,20080621,   61,    0
  1825, 16434,20080622,    0,    0
  1825, 16434,20080623,   43,    0
  1825, 16434,20080624,   73,    0
  1825, 16434,20080625,   12,    0
  1825, 16434,20080626,   82,    0
  1825, 16434,20080627,   33,    0
  1825, 16434,20080628,   44,    0
  1825, 16434,20080629,   68,    0
  1825, 16434,20080630,   65,    0
  1825, 16434,20080701,   33,    0
  1825, 16434,20080702,   79,    0
  1825, 16434,20080703,   17,    0
  1825, 16434,20080704,   69,    0
  1825, 16434,20080705,    1,    0
  1825, 16434,20080706,    0,    0
  1825, 16434,20080707,   31,    0
  1825, 16434,20080708,   47,    0
  1825, 16434,20080709,    5,    0
  1825, 16434,20080710,    0,    0
  1825, 16434,20080711,    8,    0
  1825, 16434,20080712,    1,    0
  1825, 16434,20080713,   42,    0
  1825, 16434,20080714,   81,    0
  1825, 16434,20080715,   29,    0
  1825, 16434,20080716,   20,    0
  1825, 16434,20080717,   17,    0
  1825, 16434,20080718,   10,    0
  1825, 16434,20080719,   36,    0
  1825, 16434,20080720,   25,    0
  1825, 16434,20080721,   89,    0
  1825, 16434,20080722,  107,    0
  1825, 16434,20080723,  123,    0
  1825, 16434,20080724,   84,    0
  1825, 16434,20080725,   35,    0
  1825, 16434,20080726,   76,    0
  1825, 16434,20080727,    0,    0
  1825, 16434,20080728,   63,    0
  1825, 16434,20080729,    1,    0
  1825, 16434,20080730,  117,    0
  1825, 16434,20080731,   20,    0
  1825, 16434,20080801,   43,    0
  1825, 16434,20080802,   48,    0
  1825, 16434,20080803,   20,    0
  1825, 16434,20080804,   13,    0
  1825, 16434,20080805,   39,    0
  1825, 16434,20080806,    0,    0
  1825, 16434,20080807,    1,    0
  1825, 16434,20080808,   94,    0
  1825, 16434,20080809,    8,    0
  1825, 16434,20080810,   19,    0
  1825, 16434,20080811,   58,    0
  1825, 16434,20080812,   18,    0
  1825, 16434,20080813,   10,    0
  1825, 16434,20080814,   25,    0
  1825, 16434,20080815,    1,    0
  1825, 16434,20080816,   51,    0
  1825, 16434,20080817,    0,    0
  1825, 16434,20080818,   20,    0
  1825, 16434,20080819,    0,    0
  1825, 16434,20080820,    1,    0
  1825, 16434,20080821,    0,    0
  1825, 16434,20080822,    1,    0
  1825, 16434,20080823,   62,    0
  1825, 16434,20080824,   77,    0
